nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,245005_at,T,F,ATCG00330,RPS14,chloroplast ribosomal protein S14,0.670382239,0.533784397
2,245006_at,T,F,ATCG00340,PSAB,"Photosystem I, PsaA/PsaB protein",0.882357953,0.68768989
2,245007_at,T,F,ATCG00350,PSAA,"Photosystem I, PsaA/PsaB protein",0.895982112,0.719469441
2,245008_at,T,F,ATCG00360,YCF3,Tetratricopeptide repeat (TPR)-like superfamily protein,0.910259666,0.697097389
2,245009_at,T,F,ATCG00380,RPS4,chloroplast ribosomal protein S4,0.890085982,0.664114506
2,245010_at,T,F,ATCG00420,NDHJ,NADH dehydrogenase subunit J,0.903358365,0.673642654
2,245011_at,T,F,ATCG00430,PSBG,photosystem II reaction center protein G,0.904056322,0.668600245
2,245012_at,T,F,ATCG00440,NDHC,"NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein",0.889751017,0.631174406
2,245013_at,T,F,ATCG00470,ATPE,ATP synthase epsilon chain,0.876884871,0.683733968
2,245014_at,T,F,ATCG00480,PB|ATPB,ATP synthase subunit beta,0.886062963,0.698860476
2,245015_at,T,F,ATCG00490,RBCL,ribulose-bisphosphate carboxylases,0.911872705,0.638029187
2,245016_at,T,F,ATCG00500,ACCD,acetyl-CoA carboxylase carboxyl transferase subunit beta,0.855585125,0.727797712
2,245017_at,T,F,ATCG00510,PSAI,photsystem I subunit I,0.897803502,0.699433803
2,245018_at,T,F,ATCG00520,YCF4,unfolded protein binding,0.88827159,0.742212344
2,245019_at,T,F,ATCG00530,YCF10,CemA-like proton extrusion protein-related,0.890882752,0.717763984
2,245020_at,T,F,ATCG00540,PETA,photosynthetic electron transfer A,0.906661413,0.680280678
2,245021_at,T,F,ATCG00550,PSBJ,photosystem II reaction center protein J,0.893019443,0.702932719
2,245022_at,T,F,ATCG00560,PSBL,photosystem II reaction center protein L,0.897088793,0.678473975
2,245023_at,T,F,ATCG00080,PSBI,photosystem II reaction center protein I,0.900164893,0.710507142
2,245024_at,T,F,ATCG00120,ATPA,ATP synthase subunit alpha,0.903320399,0.720597063
2,245025_at,T,F,ATCG00130,ATPF,"ATPase, F0 complex, subunit B/B', bacterial/chloroplast",0.908826632,0.705335534
2,245026_at,T,F,ATCG00140,ATPH,ATP synthase subunit C family protein,0.862238514,0.715651908
2,245027_at,T,F,AT2G26550,HO2,heme oxygenase 2,0.92748667,0.669579335
2,245028_at,T,F,AT2G26570,AT2G26570,Plant protein of unknown function (DUF827),0.676368356,0.704077984
2,245029_at,T,F,AT2G26580,YAB5,plant-specific transcription factor YABBY family protein,0.873639995,0.678663077
2,245031_at,T,F,AT2G26360,AT2G26360,Mitochondrial substrate carrier family protein,0.869156673,0.597264423
2,245035_at,T,F,AT2G26400,ARD3|ARD|ATARD3,acireductone dioxygenase 3,0.835365827,0.62325614
2,245036_at,T,F,AT2G26410,Iqd4,IQ-domain 4,0.756537423,0.507707761
2,245037_at,T,F,AT2G26420,PIP5K3,1-phosphatidylinositol-4-phosphate 5-kinase 3,0.819584093,0.642495135
2,245042_at,T,F,AT2G26540,DUF3|ATDUF3|HEMD|ATUROS|UROS,uroporphyrinogen-III synthase family protein,0.853560619,0.773985779
2,245044_at,T,F,AT2G26500,AT2G26500,"cytochrome b6f complex subunit (petM), putative",0.899136553,0.657924093
2,245045_at,T,F,AT2G26590,RPN13,regulatory particle non-ATPase 13,0.835061116,0.756692576
2,245047_at,T,F,ATCG00020,PSBA,photosystem II reaction center protein A,0.912936423,0.674099607
2,245048_at,T,F,ATCG00040,MATK,maturase K,0.905900601,0.67640108
2,245049_at,T,F,ATCG00050,RPS16,ribosomal protein S16,0.888111655,0.625335444
2,245050_at,T,F,ATCG00070,PSBK,photosystem II reaction center protein K precursor,0.895052355,0.721957748
2,245051_at,T,F,AT2G23320,WRKY15,WRKY DNA-binding protein 15,0.597075935,0.619155976
2,245054_at,T,F,AT2G26460,SMU2,RED family protein,0.872618875,0.511126648
2,245055_at,T,F,AT2G26470,AT2G26470,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF159 (InterPro:IPR003738); Has 3646 Blast hits to 3636 proteins in 1001 species: Archae - 41; Bacteria - 1922; Metazoa - 142; Fungi - 125; Plants - 44; Viruses - 14; Other Eukaryotes - 1358 (source: NCBI BLink).,0.67431172,0.628758725
2,245056_at,T,F,AT2G26480,UGT76D1,UDP-glucosyl transferase 76D1,0.709052485,0.536206386
2,245061_at,T,F,AT2G39730,RCA,rubisco activase,0.900702099,0.635180376
2,245063_at,T,F,AT2G39795,AT2G39795,Mitochondrial glycoprotein family protein,0.859885337,0.753551427
2,245067_at,T,F,AT2G39780,RNS2,ribonuclease 2,0.892116984,0.588541349
2,245072_s_at,F,NA,AT2G23190,CYP81D7,"cytochrome P450, family 81, subfamily D, polypeptide 7",0.834177725,0.631421111
2,245074_at,T,F,AT2G23200,AT2G23200,Protein kinase superfamily protein,0.615000732,0.703173093
2,245075_at,T,F,AT2G23180,CYP96A1,"cytochrome P450, family 96, subfamily A, polypeptide 1",0.896395776,0.658777632
2,245076_at,T,F,AT2G23170,GH3.3,Auxin-responsive GH3 family protein,0.729587724,0.560696273
2,245080_at,T,F,AT2G23300,AT2G23300,Leucine-rich repeat protein kinase family protein,0.901466585,0.693092962
2,245082_at,T,F,AT2G23270,AT2G23270,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: stem, sperm cell, root, stamen; EXPRESSED DURING: 4 anthesis; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G37290.1); Has 36 Blast hits to 35 proteins in 6 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.700288468,0.542607715
2,245083_at,T,F,AT2G23310,ATRER1C1,Rer1 family protein,0.838012437,0.549233951
2,245085_at,T,F,AT2G23350,PABP4|PAB4,poly(A) binding protein 4,0.655938303,0.789588455
2,245087_at,T,F,AT2G39830,DAR2,DA1-related protein 2,0.878947149,0.62920952
2,245088_at,T,F,AT2G39850,AT2G39850,Subtilisin-like serine endopeptidase family protein,0.905483059,0.685981648
2,245089_at,T,F,AT2G45290,AT2G45290,Transketolase,0.929996241,0.635479684
2,245090_at,T,F,AT2G40900,AT2G40900,nodulin MtN21 /EamA-like transporter family protein,0.801199257,0.785185213
2,245092_at,T,F,AT2G40950,BZIP17,Basic-leucine zipper (bZIP) transcription factor family protein,0.736356622,0.716458238
2,245093_at,T,F,AT2G40815,AT2G40815,Calcium-dependent lipid-binding (CaLB domain) family protein,0.656169446,0.640574119
2,245095_at,T,F,AT2G40860,AT2G40860,protein kinase family protein / protein phosphatase 2C ( PP2C) family protein,0.888513341,0.715100449
2,245096_at,T,F,AT2G40880,ATCYSA|CYSA|FL3-27,cystatin A,0.900280754,0.697644794
2,245101_at,T,F,AT2G40890,CYP98A3,"cytochrome P450, family 98, subfamily A, polypeptide 3",0.71473174,0.716896705
2,245103_at,T,F,AT2G41590,AT2G41590,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G25200.1); Has 221 Blast hits to 217 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 221; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.826065863,0.511272766
2,245106_at,T,F,AT2G41650,AT2G41650,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.814926488,0.828365434
2,245107_at,T,F,AT2G41690,HSFB3|AT-HSFB3,heat shock transcription factor B3,0.78565659,0.579235807
2,245108_at,T,F,AT2G41510,ATCKX1|CKX1,cytokinin oxidase/dehydrogenase 1,0.681062763,0.562730402
2,245112_at,T,F,AT2G41540,GPDHC1,6-phosphogluconate dehydrogenase family protein,0.885090319,0.673179244
2,245113_at,T,F,AT2G41660,MIZ1,"Protein of unknown function, DUF617",0.900470657,0.654315661
2,245114_at,T,F,AT2G41630,TFIIB,transcription factor IIB,0.615956163,0.741767457
2,245115_at,T,F,AT2G41530,SFGH|ATSFGH,S-formylglutathione hydrolase,0.694735825,0.66268065
2,245116_at,T,F,AT2G41620,AT2G41620,Nucleoporin interacting component (Nup93/Nic96-like) family protein,0.881268376,0.69305362
2,245117_at,T,F,AT2G41560,ACA4,"autoinhibited Ca(2+)-ATPase, isoform 4",0.754262709,0.590213144
2,245118_at,T,F,AT2G41680,NTRC,NADPH-dependent thioredoxin reductase C,0.898792281,0.622002402
2,245119_at,T,F,AT2G41640,AT2G41640,Glycosyltransferase family 61 protein,0.570254273,0.522483077
2,245121_at,T,F,AT2G47610,AT2G47610,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,0.817310662,0.795244195
2,245122_at,T,F,AT2G47420,AT2G47420,Ribosomal RNA adenine dimethylase family protein,0.880661291,0.723985366
2,245123_at,T,F,AT2G47450,CAO|CPSRP43,chloroplast signal recognition particle component (CAO),0.915276945,0.647916625
2,245124_at,T,F,AT2G47580,U1A,spliceosomal protein U1A,0.768825381,0.764419253
2,245126_at,T,F,AT2G47460,PFG1|ATMYB12|MYB12,myb domain protein 12,0.900512717,0.651423682
2,245129_at,T,F,AT2G45350,CRR4,Pentatricopeptide repeat (PPR) superfamily protein,0.630152236,0.717204933
2,245130_at,T,F,AT2G45340,AT2G45340,Leucine-rich repeat protein kinase family protein,0.904298289,0.673725672
2,245134_s_at,F,NA,AT4G38280,AT4G38280,BEST Arabidopsis thaliana protein match is: Integral membrane protein hemolysin-III homolog (TAIR:AT2G45250.1); Has 65 Blast hits to 65 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 63; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.770168178,0.77605449
2,245136_at,T,F,AT2G45210,AT2G45210,SAUR-like auxin-responsive protein family,0.81668631,0.6527105
2,245138_at,T,F,AT2G45190,YAB1|AFO|FIL,Plant-specific transcription factor YABBY family protein,0.914824016,0.637173654
2,245139_at,T,F,AT2G45430,AHL22,AT-hook motif nuclear-localized protein 22,0.889796881,0.674975239
2,245140_at,T,F,AT2G45420,LBD18,LOB domain-containing protein 18,0.755354107,0.508857367
2,245141_at,T,F,AT2G45400,BEN1,NAD(P)-binding Rossmann-fold superfamily protein,0.653186687,0.603118748
2,245142_at,T,F,AT2G45270,GCP1,glycoprotease 1,0.907595136,0.575784088
2,245143_at,T,F,AT2G45450,ZPR1,protein binding,0.621982451,0.591942309
2,245144_at,T,F,AT2G45240,MAP1A,methionine aminopeptidase 1A,0.901101077,0.707173286
2,245146_at,T,F,AT2G45200,GOS12|ATGOS12,golgi snare 12,0.855499517,0.619992241
2,245147_at,T,F,AT2G45280,ATRAD51C|RAD51C,RAS associated with diabetes protein 51C,0.793136986,0.738257205
2,245148_at,T,F,AT2G45220,AT2G45220,Plant invertase/pectin methylesterase inhibitor superfamily,0.853817377,0.614581465
2,245149_at,T,F,AT2G47620,SWI3A|ATSWI3A|CHB1,SWITCH/sucrose nonfermenting 3A,0.833718192,0.651151066
2,245150_at,T,F,AT2G47590,PHR2,photolyase/blue-light receptor 2,0.884493323,0.677113154
2,245151_at,T,F,AT2G47550,AT2G47550,Plant invertase/pectin methylesterase inhibitor superfamily,0.895574771,0.624687627
2,245156_at,T,F,AT5G12480,CPK7,calmodulin-domain protein kinase 7,0.901269365,0.593650462
2,245157_at,T,F,AT2G33160,AT2G33160,glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein,0.665286658,0.680486735
2,245164_at,T,F,AT2G33210,HSP60-2,heat shock protein 60-2,0.781398643,0.74709005
2,245165_at,T,F,AT2G33180,AT2G33180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 57 Blast hits to 57 proteins in 22 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.903755968,0.624189374
2,245167_s_at,F,NA,AT2G33120,SAR1|VAMP722|ATVAMP722,synaptobrevin-related protein 1,0.809046503,0.615427905
2,245171_at,T,F,AT2G47560,AT2G47560,RING/U-box superfamily protein,0.69899465,0.659604603
2,245172_at,T,F,AT2G47540,AT2G47540,Pollen Ole e 1 allergen and extensin family protein,0.88522435,0.679446911
2,245175_at,T,F,AT2G47470,UNE5|MEE30|ATPDI11|PDI11|ATPDIL2-1,thioredoxin family protein,0.890802848,0.559663882
2,245176_at,T,F,AT2G47440,AT2G47440,Tetratricopeptide repeat (TPR)-like superfamily protein,0.806108266,0.519379572
2,245180_at,T,F,AT5G12410,AT5G12410,THUMP domain-containing protein,0.89772633,0.686496665
2,245181_at,T,F,AT5G12420,AT5G12420,O-acyltransferase (WSD1-like) family protein,0.917699352,0.63841692
2,245186_at,T,F,AT1G67710,ARR11,response regulator 11,0.869440368,0.672845172
2,245187_s_at,F,NA,AT1G67650,AT1G67650,SRP72 RNA-binding domain,0.897814766,0.685076712
2,245188_at,T,F,AT1G67660,AT1G67660,"Restriction endonuclease, type II-like superfamily protein",0.561931397,0.766402902
2,245192_at,T,F,AT1G67780,AT1G67780,Zinc-finger domain of monoamine-oxidase A repressor R1 protein,0.785982885,0.577121602
2,245193_at,T,F,AT1G67810,SUFE2,sulfur E2,0.908558569,0.621290284
2,245194_at,T,F,AT1G67820,AT1G67820,Protein phosphatase 2C family protein,0.634101732,0.554100449
2,245195_at,T,F,AT1G67740,YCF32|PSBY,photosystem II BY,0.908301519,0.647022298
2,245197_at,T,F,AT1G67800,AT1G67800,Copine (Calcium-dependent phospholipid-binding protein) family,0.910933689,0.662341748
2,245198_at,T,F,AT1G67700,AT1G67700,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 49 Blast hits to 49 proteins in 20 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).",0.910057423,0.655576469
2,245199_at,T,F,AT1G67730,KCR1|ATKCR1|YBR159,beta-ketoacyl reductase 1,0.898000407,0.774900491
2,245201_at,T,F,AT1G67840,CSK,chloroplast sensor kinase,0.890924851,0.661784759
2,245204_at,T,F,AT5G12270,AT5G12270,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.772639646,0.550214822
2,245206_at,T,F,AT5G12290,DGS1,dgd1 suppressor 1,0.907378877,0.631943487
2,245208_at,T,F,AT5G12330,LRP1,Lateral root primordium (LRP) protein-related,0.884460858,0.654836735
2,245209_at,T,F,AT5G12340,AT5G12340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G28190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.880649032,0.611691134
2,245212_at,NA,NA,NA,NA,NA,0.718464963,0.540838962
2,245213_at,T,F,AT1G44575,NPQ4|PSBS,Chlorophyll A-B binding family protein,0.908828516,0.645153609
2,245215_at,T,F,AT1G67830,ATFXG1|FXG1,alpha-fucosidase 1,0.879719347,0.685229333
2,245217_at,T,F,AT1G38340,AT1G38340,"gypsy-like retrotransposon family (Athila), has a 3.7e-36 P-value blast match to GB:CAA57397 Athila ORF 1 (Arabidopsis thaliana)",0.748011051,0.530887884
2,245218_s_at,F,NA,AT1G59218,AT1G59218,Disease resistance protein (CC-NBS-LRR class) family,0.893532883,0.700257033
2,245219_at,F,NA,AT1G59124,AT1G59124,Disease resistance protein (CC-NBS-LRR class) family,0.897884512,0.663321832
2,245220_at,F,NA,AT1G59171,AT1G59171,Inositol-pentakisphosphate 2-kinase family protein,0.693769052,0.553481342
2,245226_at,T,F,AT3G29970,AT3G29970,B12D protein,0.645803758,0.553862144
2,245227_s_at,T,F,AT1G08410,AT1G08410,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.769039316,0.718817577
2,245228_at,T,F,AT3G29810,COBL2,COBRA-like protein 2 precursor,0.832714285,0.648911131
2,245230_at,T,F,AT4G25610,AT4G25610,C2H2-like zinc finger protein,0.896906843,0.697161907
2,245232_at,T,F,AT4G25590,ADF7,actin depolymerizing factor 7,0.686429612,0.643838119
2,245233_at,T,F,AT4G25580,AT4G25580,CAP160 protein,0.907926621,0.691416831
2,245234_at,T,F,AT4G25560,AtMYB18|MYB18,myb domain protein 18,0.684378756,0.5649004
2,245235_at,T,F,AT4G25550,AT4G25550,"Cleavage/polyadenylation specificity factor, 25kDa subunit",0.739691745,0.581649765
2,245236_at,T,F,AT4G25540,MSH3|ATMSH3,homolog of DNA mismatch repair protein MSH3,0.671227255,0.758480839
2,245240_at,T,F,AT1G44510,AT1G44510,"copia-like retrotransposon family, has a 0. P-value blast match to dbj|BAA78426.1| polyprotein (AtRE2-1) (Arabidopsis thaliana) (Ty1_Copia-element)",0.772478295,0.608846873
2,245241_at,T,F,AT1G44478,AT1G44478,Cyclophilin,0.798675846,0.570270359
2,245242_at,T,F,AT1G44446,CH1|ATCAO|CAO,Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain,0.932268931,0.581545953
2,245243_at,T,F,AT1G44414,AT1G44414,unknown protein; Has 29 Blast hits to 29 proteins in 12 species: Archae - 0; Bacteria - 4; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.69333332,0.696909503
2,245245_at,T,F,AT1G44318,hemb2,Aldolase superfamily protein,0.828223568,0.537705792
2,245252_at,T,F,AT4G17500,ATERF-1|ERF-1,ethylene responsive element binding factor 1,0.568949413,0.618838066
2,245253_at,T,F,AT4G15440,HPL1|CYP74B2,hydroperoxide lyase 1,0.691522564,0.772997726
2,245254_at,T,F,AT4G14680,APS3,Pseudouridine synthase/archaeosine transglycosylase-like family protein,0.564332659,0.610179328
2,245255_at,T,F,AT4G14110,EMB143|COP9|CSN8|FUS7,"COP9 signalosome, subunit CSN8",0.862464969,0.736848536
2,245257_at,T,F,AT4G14640,CAM8,calmodulin 8,0.912791215,0.58622548
2,245258_at,T,F,AT4G15340,04C11|PEN1|ATPEN1,pentacyclic triterpene synthase 1,0.869764678,0.580398926
2,245259_at,T,F,AT4G14150,KINESIN-12A|PAKRP1,phragmoplast-associated kinesin-related protein 1,0.722858058,0.615299852
2,245261_at,T,F,AT4G14385,AT4G14385,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: vacuole; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Histone H4 acetyltransferase, NuA4 complex, Eaf6 (InterPro:IPR015418); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.842454028,0.609237356
2,245263_at,T,F,AT4G17740,AT4G17740,Peptidase S41 family protein,0.892463861,0.646527317
2,245264_at,T,F,AT4G17245,AT4G17245,RING/U-box superfamily protein,0.950960725,0.631234416
2,245265_at,T,F,AT4G14400,ACD6,ankyrin repeat family protein,0.82752805,0.693908621
2,245266_at,T,F,AT4G17070,AT4G17070,peptidyl-prolyl cis-trans isomerases,0.882070752,0.651328766
2,245267_at,T,F,AT4G14060,AT4G14060,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.804518258,0.572767521
2,245273_at,T,F,AT4G14950,AT4G14950,SNARE associated Golgi protein family,0.821074265,0.572584921
2,245275_at,T,F,AT4G15210,AT-BETA-AMY|ATBETA-AMY|BMY1|RAM1|BAM5,beta-amylase 5,0.574213579,0.811278774
2,245279_at,T,F,AT4G17270,AT4G17270,Mo25 family protein,0.930589793,0.552442998
2,245280_at,T,F,AT4G16845,VRN2,VEFS-Box of polycomb protein,0.875464082,0.550564518
2,245281_at,T,F,AT4G15560,DXPS2|DXS|CLA|DEF|CLA1,Deoxyxylulose-5-phosphate synthase,0.924207094,0.674309585
2,245284_at,T,F,AT4G14210,PDS3|PDE226|PDS,phytoene desaturase 3,0.907284907,0.651221409
2,245285_s_at,F,NA,AT4G14040,EDA38|SBP2,selenium-binding protein 2,0.817190267,0.701110451
2,245287_at,T,F,AT4G14910,HISN5B,HISTIDINE BIOSYNTHESIS 5B,0.899883407,0.706648461
2,245289_at,T,F,AT4G15470,AT4G15470,Bax inhibitor-1 family protein,0.765745383,0.522470667
2,245291_at,T,F,AT4G16155,AT4G16155,dihydrolipoyl dehydrogenases,0.846351977,0.611624396
2,245292_at,T,F,AT4G15093,AT4G15093,catalytic LigB subunit of aromatic ring-opening dioxygenase family,0.901791581,0.650843575
2,245295_at,T,F,AT4G16100,AT4G16100,Protein of unknown function (DUF789),0.726649279,0.741777366
2,245296_at,T,F,AT4G16370,OPT3|ATOPT3,oligopeptide transporter,0.682245585,0.50191264
2,245298_at,T,F,AT4G15010,AT4G15010,Mitochondrial substrate carrier family protein,0.866512466,0.646378355
2,245299_at,T,F,AT4G17530,RAB1C|ATRABD2C|ATRAB1C,RAB GTPase homolog 1C,0.551885917,0.743072128
2,245300_at,T,F,AT4G16350,SCABP2|CBL6,calcineurin B-like protein 6,0.876593557,0.631858915
2,245301_at,T,F,AT4G17190,FPS2,farnesyl diphosphate synthase 2,0.817013431,0.522775896
2,245302_at,T,F,AT4G17695,KAN3,Homeodomain-like superfamily protein,0.590407713,0.627145692
