nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
8,244946_at,NA,NA,NA,NA,NA,0.620038803,0.850332118,0.539735997,0.803801489,0.899461175,0.044694342,0.27736677,0.776857617,0.852867658,0.596230619
8,244960_at,T,F,ATCG01020,RPL32,ribosomal protein L32,0.57043158,0.810521486,0.564692647,0.83524057,0.909094563,0.075712437,0.279057526,0.827561155,0.887235566,0.574797928
8,244961_at,T,F,ATCG01040,YCF5,Cytochrome C assembly protein,0.619558112,0.823417442,0.605355137,0.870790577,0.923532992,0.078065807,0.254031162,0.85579858,0.916065664,0.636570373
8,244962_at,T,F,ATCG01050,NDHD,NADH-Ubiquinone/plastoquinone (complex I) protein,0.587060874,0.820112021,0.592436952,0.834946263,0.905494356,0.139444236,0.286611255,0.825918277,0.897021367,0.616969693
8,244963_at,T,F,ATCG00570,PSBF,photosystem II reaction center protein F,0.63550491,0.821148657,0.622940987,0.867132885,0.926648893,0.043855099,0.231445034,0.859595558,0.92177245,0.642412678
8,244964_at,T,F,ATCG00580,PSBE,photosystem II reaction center protein E,0.637827908,0.823978866,0.616559402,0.879005406,0.9338677,0.020841117,0.267041028,0.872296915,0.935675591,0.636761203
8,244965_at,T,F,ATCG00590,ORF31,electron carriers,0.583921118,0.793372256,0.607597736,0.813869273,0.898048053,0.156018475,0.282447604,0.829298828,0.901425016,0.571979856
8,244966_at,T,F,ATCG00600,PETG,PETG,0.626169317,0.788713039,0.61036248,0.853359406,0.917601899,0.020666787,0.293161899,0.887653999,0.933466745,0.590854112
8,244967_at,T,F,ATCG00630,PSAJ,PSAJ,0.574390394,0.832961209,0.567986953,0.826579053,0.894701862,0.151001152,0.309770759,0.800768403,0.886962031,0.588555165
8,244968_at,T,F,ATCG00640,RPL33,ribosomal protein L33,0.588384257,0.823424691,0.595746913,0.837739846,0.915615182,0.110855862,0.268806329,0.835869839,0.898360925,0.614804251
8,244969_at,T,F,ATCG00650,RPS18,ribosomal protein S18,0.568464169,0.825738533,0.579248033,0.830086221,0.91740973,0.116085715,0.305857128,0.840224496,0.902874646,0.599866945
8,244970_at,T,F,ATCG00660,RPL20,ribosomal protein L20,0.628819064,0.797855293,0.546193582,0.805363097,0.916887942,0.077234221,0.284915021,0.845526939,0.894376876,0.58643342
8,244971_at,T,F,ATCG00670,PCLPP|CLPP1,plastid-encoded CLP P,0.567557013,0.807841095,0.577400533,0.803769466,0.889218176,0.145668712,0.298760926,0.825785674,0.892205751,0.581183542
8,244972_at,T,F,ATCG00680,PSBB,photosystem II reaction center protein B,0.657595692,0.805647231,0.591574018,0.896572956,0.929468231,0.060097627,0.266290182,0.905085901,0.948672318,0.647933742
8,244973_at,T,F,ATCG00690,PSBT|PSBTC,photosystem II reaction center protein T,0.620343893,0.823741275,0.55956648,0.878273933,0.914411889,0.03374086,0.350322904,0.87246731,0.929393781,0.586593361
8,244974_at,T,F,ATCG00700,PSBN,photosystem II reaction center protein N,0.626076605,0.809053546,0.594499651,0.834253699,0.916860528,0.077830927,0.288146427,0.846875055,0.914385886,0.578448478
8,244975_at,T,F,ATCG00710,PSBH,photosystem II reaction center protein H,0.633080742,0.806123761,0.615572835,0.873245056,0.926232492,0.015167564,0.285375797,0.871042123,0.930186935,0.635935364
8,244976_at,T,F,ATCG00720,PETB,photosynthetic electron transfer B,0.643952716,0.800039643,0.599915682,0.878049927,0.91569971,0.019941173,0.300483702,0.856393911,0.919463892,0.643878531
8,244977_at,T,F,ATCG00730,PETD,photosynthetic electron transfer D,0.683628376,0.796915754,0.593881723,0.902832969,0.917813058,0.024421313,0.235258319,0.894186945,0.94251874,0.679819502
8,244978_at,T,F,ATCG00740,RPOA,RNA polymerase subunit alpha,0.660066827,0.787041646,0.596574377,0.908285652,0.851798731,0.015566918,0.279006562,0.820166192,0.900822163,0.660470796
8,244979_at,T,F,ATCG00750,RPS11,ribosomal protein S11,0.684653153,0.793238593,0.601814373,0.909332202,0.916837534,0.090548494,0.295364043,0.879333494,0.931716856,0.646658897
8,244980_at,T,F,ATCG00760,RPL36,ribosomal protein L36,0.666598469,0.820281404,0.602807973,0.896440989,0.923634265,0.019234329,0.296358292,0.871074697,0.936042206,0.637740016
8,244981_at,T,F,ATCG00770,RPS8,ribosomal protein S8,0.641486198,0.814907506,0.607367707,0.897275635,0.935738086,0.043505615,0.316341909,0.892170745,0.943967969,0.637286019
8,244982_at,T,F,ATCG00780,RPL14,ribosomal protein L14,0.615843716,0.828051852,0.591197619,0.875205612,0.943267795,0.003327137,0.30507644,0.883424957,0.932014174,0.633572961
8,244983_at,T,F,ATCG00790,RPL16,ribosomal protein L16,0.586717788,0.789850464,0.57690892,0.800715296,0.911033224,0.102850099,0.286909266,0.843466048,0.896949766,0.576684556
8,244984_at,T,F,ATCG00800,ATCG00800,structural constituent of ribosome,0.673560867,0.806030757,0.604950685,0.90599266,0.916607783,0.053959054,0.291370395,0.864920595,0.92649069,0.629764957
8,244985_at,T,F,ATCG00810,RPL22,ribosomal protein L22,0.656377634,0.812602949,0.601060047,0.899000272,0.931968701,0.054274362,0.299222763,0.879046685,0.931564909,0.625119748
8,244986_at,T,F,ATCG00820,RPS19,ribosomal protein S19,0.63536509,0.807457173,0.59093879,0.866674926,0.931466657,0.036710366,0.325023389,0.871408981,0.923742503,0.622565435
8,244987_s_at,F,NA,ATCG00830,RPL2.1,ribosomal protein L2,0.5620768,0.783060572,0.580778119,0.818180029,0.911804295,0.092666215,0.285170659,0.836019674,0.880940767,0.592362053
8,244988_s_at,F,NA,ATCG00840,RPL23.1|RPL23,ribosomal protein L23.1,0.613766559,0.821179197,0.605292738,0.859657402,0.925976237,0.064911209,0.270011366,0.855801377,0.918288976,0.626867689
8,244991_s_at,F,NA,ATCG01250,NDHB.2,NADH-Ubiquinone/plastoquinone (complex I) protein,0.672787418,0.718712108,0.578123886,0.83607911,0.834114783,0.091833042,0.218723559,0.853063183,0.913320118,0.549670987
8,244993_s_at,F,NA,ATCG01000,YCF1.1,Ycf1 protein,0.666694286,0.796966133,0.601371152,0.877483504,0.931843218,0.010981156,0.301189659,0.877158354,0.918807199,0.627716899
8,244994_at,T,F,ATCG01010,NDHF,"NADH-Ubiquinone oxidoreductase (complex I), chain 5 protein",0.562213108,0.682593033,0.616315964,0.793494284,0.854809757,0.019788255,0.389518505,0.848932607,0.878283699,0.518456578
8,244995_at,T,F,ATCG00150,ATPI,"ATPase, F0 complex, subunit A protein",0.642242635,0.788033297,0.580500943,0.84635988,0.924219055,0.047105258,0.311439519,0.884605866,0.930592112,0.554731548
8,244996_at,T,F,ATCG00160,RPS2,ribosomal protein S2,0.665019807,0.800188181,0.5880641,0.874862834,0.912572015,0.016472699,0.278187002,0.863865045,0.907746574,0.649907962
8,244997_at,T,F,ATCG00170,RPOC2,DNA-directed RNA polymerase family protein,0.639547686,0.817148768,0.593638432,0.875201224,0.917762964,0.051194789,0.309107194,0.8692373,0.925434719,0.620954059
8,244998_at,T,F,ATCG00180,RPOC1,DNA-directed RNA polymerase family protein,0.642496573,0.820376219,0.57507451,0.867678626,0.935173304,0.028206463,0.337754289,0.877838193,0.936762695,0.618140239
8,244999_at,T,F,ATCG00190,RPOB,RNA polymerase subunit beta,0.640889206,0.78065556,0.559162731,0.847115937,0.907051003,0.1089267,0.328036068,0.896915118,0.93982049,0.546722384
8,245001_at,T,F,ATCG00220,PSBM,photosystem II reaction center protein M,0.583021737,0.817757661,0.627234783,0.837791392,0.889003751,0.068417081,0.348892827,0.841175181,0.92969922,0.646889895
8,245002_at,T,F,ATCG00270,PSBD,photosystem II reaction center protein D,0.646978113,0.819159122,0.614842639,0.88173699,0.927590249,0.001796913,0.261133228,0.886877972,0.945566609,0.644811495
8,245003_at,T,F,ATCG00280,PSBC,photosystem II reaction center protein C,0.637942736,0.798701177,0.620669782,0.856929958,0.920643083,0.027146719,0.244137346,0.867396875,0.925758584,0.623083521
8,245004_at,T,F,ATCG00300,YCF9,YCF9,0.612355629,0.829840922,0.603994561,0.847510269,0.910293258,0.120450954,0.281920458,0.84145912,0.916899463,0.627709154
8,245006_at,T,F,ATCG00340,PSAB,"Photosystem I, PsaA/PsaB protein",0.596935223,0.784252948,0.602289612,0.845424292,0.908464401,0.11173998,0.31033406,0.849591615,0.902918212,0.615468721
8,245007_at,T,F,ATCG00350,PSAA,"Photosystem I, PsaA/PsaB protein",0.614065901,0.799440264,0.623594995,0.874159488,0.928260431,0.039042155,0.272817871,0.871719109,0.928155131,0.621834864
8,245008_at,T,F,ATCG00360,YCF3,Tetratricopeptide repeat (TPR)-like superfamily protein,0.595814124,0.821016808,0.578197512,0.837121161,0.922456966,0.073158856,0.292476639,0.853843655,0.910230495,0.60462363
8,245009_at,T,F,ATCG00380,RPS4,chloroplast ribosomal protein S4,0.573305036,0.811596714,0.584384869,0.814008134,0.902204147,0.15229445,0.26823645,0.823266481,0.886899472,0.600921669
8,245010_at,T,F,ATCG00420,NDHJ,NADH dehydrogenase subunit J,0.657806439,0.819784437,0.606842487,0.878081399,0.93282383,0.022758999,0.283126348,0.876913419,0.937684556,0.621939298
8,245011_at,T,F,ATCG00430,PSBG,photosystem II reaction center protein G,0.661148368,0.813475059,0.596296149,0.879012657,0.942739018,0.040557272,0.312513852,0.901270865,0.947948026,0.616210329
8,245012_at,T,F,ATCG00440,NDHC,"NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein",0.641734012,0.825460358,0.627306147,0.887151803,0.915838837,0.072774916,0.272321053,0.851526564,0.92597236,0.643057388
8,245013_at,T,F,ATCG00470,ATPE,ATP synthase epsilon chain,0.579456889,0.802425296,0.605432213,0.819753582,0.888150235,0.150137108,0.279158886,0.806891581,0.881495197,0.619790005
8,245014_at,T,F,ATCG00480,PB|ATPB,ATP synthase subunit beta,0.614893269,0.800098519,0.610228111,0.857999608,0.917831507,0.056888855,0.281875144,0.852383695,0.910313593,0.625243507
8,245015_at,T,F,ATCG00490,RBCL,ribulose-bisphosphate carboxylases,0.63033091,0.817382603,0.587117529,0.85500894,0.930650815,0.001425129,0.329400852,0.881319984,0.934113562,0.615342374
8,245016_at,T,F,ATCG00500,ACCD,acetyl-CoA carboxylase carboxyl transferase subunit beta,0.617092328,0.810756255,0.588915409,0.846006447,0.928894169,0.010223701,0.314440547,0.879860877,0.931728185,0.611872607
8,245017_at,T,F,ATCG00510,PSAI,photsystem I subunit I,0.602439934,0.800737234,0.604051679,0.843026171,0.917025303,0.094946057,0.297490945,0.847905796,0.908609014,0.61228544
8,245018_at,T,F,ATCG00520,YCF4,unfolded protein binding,0.60884213,0.790850903,0.620955863,0.852002697,0.92165482,0.052655529,0.267971538,0.86759714,0.919894683,0.614207365
8,245019_at,T,F,ATCG00530,YCF10,CemA-like proton extrusion protein-related,0.604459092,0.806482742,0.591401004,0.828230451,0.917685333,0.091652672,0.28283249,0.848923117,0.910333629,0.599842216
8,245020_at,T,F,ATCG00540,PETA,photosynthetic electron transfer A,0.624218302,0.821782501,0.595549773,0.853024411,0.92027184,0.089912476,0.286703692,0.849780974,0.91575623,0.622721851
8,245021_at,T,F,ATCG00550,PSBJ,photosystem II reaction center protein J,0.617246445,0.828166921,0.603941612,0.872999095,0.919195857,0.080086238,0.271340689,0.852436228,0.923851563,0.606258203
8,245022_at,T,F,ATCG00560,PSBL,photosystem II reaction center protein L,0.637319078,0.833370885,0.600391268,0.882277883,0.933597644,0.029772467,0.289250917,0.867484247,0.931964733,0.628363345
8,245023_at,T,F,ATCG00080,PSBI,photosystem II reaction center protein I,0.591374154,0.812238328,0.606658336,0.837735545,0.921752843,0.106116964,0.287049846,0.847411109,0.910034467,0.611617447
8,245024_at,T,F,ATCG00120,ATPA,ATP synthase subunit alpha,0.613467064,0.795868221,0.599709115,0.845573914,0.922877263,0.040894664,0.30503052,0.870151623,0.922102767,0.591133141
8,245025_at,T,F,ATCG00130,ATPF,"ATPase, F0 complex, subunit B/B', bacterial/chloroplast",0.614214165,0.817186912,0.59320134,0.850601781,0.930489312,0.042888193,0.310814538,0.871666272,0.928380283,0.589394335
8,245026_at,T,F,ATCG00140,ATPH,ATP synthase subunit C family protein,0.643169994,0.792478726,0.609015047,0.857589147,0.915021324,0.024474124,0.292218554,0.879014142,0.930158996,0.591235161
8,245027_at,T,F,AT2G26550,HO2,heme oxygenase 2,0.652538547,0.82228454,0.619355265,0.902433649,0.915656404,0.108346958,0.245580101,0.861687728,0.931830023,0.642876928
8,245028_at,T,F,AT2G26570,AT2G26570,Plant protein of unknown function (DUF827),0.627836751,0.767433743,0.529446151,0.750009416,0.855261752,0.081958767,0.255653281,0.787272007,0.853673304,0.54730996
8,245031_at,T,F,AT2G26360,AT2G26360,Mitochondrial substrate carrier family protein,0.52985317,0.760257109,0.653533521,0.748138417,0.83095067,0.194395864,0.107803665,0.748452559,0.84899242,0.599946617
8,245035_at,T,F,AT2G26400,ARD3|ARD|ATARD3,acireductone dioxygenase 3,0.666879983,0.845316104,0.592124986,0.869797223,0.915877139,0.0458451,0.242666322,0.853886357,0.930936061,0.632872577
8,245036_at,T,F,AT2G26410,Iqd4,IQ-domain 4,0.666637029,0.8339602,0.574566505,0.873337108,0.865229254,0.012078,0.300309887,0.801097153,0.883373004,0.580440343
8,245039_at,T,F,AT2G26600,AT2G26600,Glycosyl hydrolase superfamily protein,0.683030781,0.698755667,0.533095538,0.825644635,0.911594319,0.219145122,0.171742279,0.877561046,0.853459938,0.685781038
8,245040_at,T,F,AT2G26520,AT2G26520,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57500.1); Has 51 Blast hits to 51 proteins in 11 species: Archae - 0; Bacteria - 1; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.690349546,0.802985826,0.59629278,0.896357905,0.896779273,0.039206426,0.327766892,0.88076983,0.911849753,0.709181193
8,245042_at,T,F,AT2G26540,DUF3|ATDUF3|HEMD|ATUROS|UROS,uroporphyrinogen-III synthase family protein,0.727799714,0.788315895,0.601074693,0.867194336,0.929351567,0.023211004,0.274035595,0.852941844,0.907550809,0.590560279
8,245044_at,T,F,AT2G26500,AT2G26500,"cytochrome b6f complex subunit (petM), putative",0.645719607,0.821895643,0.633452592,0.874910095,0.915767453,0.059655414,0.247916231,0.839455814,0.917012352,0.62677669
8,245045_at,T,F,AT2G26590,RPN13,regulatory particle non-ATPase 13,0.750914735,0.695396667,0.654997318,0.819323568,0.865004339,0.115882662,0.12888093,0.77322112,0.833205837,0.585046935
8,245047_at,T,F,ATCG00020,PSBA,photosystem II reaction center protein A,0.639379145,0.816712588,0.634962085,0.868031461,0.914423968,0.086080745,0.243881357,0.848902043,0.924692917,0.640573496
8,245048_at,T,F,ATCG00040,MATK,maturase K,0.619039574,0.803702335,0.60115943,0.858387649,0.930159798,0.046528467,0.300219402,0.873401566,0.919576372,0.630734697
8,245049_at,T,F,ATCG00050,RPS16,ribosomal protein S16,0.611148658,0.82290606,0.608898417,0.874539517,0.917861483,0.036728357,0.285319977,0.86374965,0.923231134,0.603991421
8,245050_at,T,F,ATCG00070,PSBK,photosystem II reaction center protein K precursor,0.587637581,0.795383819,0.610936065,0.835687437,0.919074307,0.09562904,0.270513387,0.848027508,0.905185409,0.603334964
8,245054_at,T,F,AT2G26460,SMU2,RED family protein,0.517803148,0.7137131,0.501745705,0.848448848,0.780066555,0.163658891,0.126706845,0.794304002,0.829121098,0.834469767
8,245061_at,T,F,AT2G39730,RCA,rubisco activase,0.634015401,0.834769779,0.619482873,0.895088633,0.913548507,0.036654766,0.290876687,0.853785223,0.932023142,0.618127876
8,245063_at,T,F,AT2G39795,AT2G39795,Mitochondrial glycoprotein family protein,0.71294132,0.856392498,0.510909371,0.877854363,0.887776675,0.075399453,0.123316561,0.810450311,0.881221305,0.669935222
8,245064_at,T,F,AT2G39725,AT2G39725,LYR family of Fe/S cluster biogenesis protein,0.539172963,0.895328346,0.524069644,0.868848111,0.903936059,0.042044344,0.328019519,0.857397842,0.947510568,0.635713355
8,245070_at,T,F,AT2G23240,AT2G23240,"Plant EC metallothionein-like protein, family 15",0.694230536,0.800620762,0.621339926,0.805101538,0.847359123,0.032693856,0.21642502,0.788343384,0.855987306,0.717483953
8,245076_at,T,F,AT2G23170,GH3.3,Auxin-responsive GH3 family protein,0.642406258,0.690136082,0.634541521,0.734141596,0.790370621,0.062320218,0.129432261,0.698270468,0.801892013,0.556550198
8,245077_at,T,F,AT2G23160,AT2G23160,F-box family protein,0.593536229,0.792797032,0.568784464,0.807608593,0.782577234,0.016616384,0.235617931,0.723841137,0.818638833,0.725011804
8,245080_at,T,F,AT2G23300,AT2G23300,Leucine-rich repeat protein kinase family protein,0.652469059,0.792861297,0.671479937,0.882917844,0.896070713,0.088401832,0.279029802,0.842677985,0.920320966,0.61701899
8,245083_at,T,F,AT2G23310,ATRER1C1,Rer1 family protein,0.55496687,0.681563209,0.659968846,0.721527671,0.779172184,0.299567211,0.123364736,0.658874446,0.760965157,0.581531317
8,245087_at,T,F,AT2G39830,DAR2,DA1-related protein 2,0.666797428,0.808368017,0.547059817,0.886135128,0.932101699,0.036865418,0.242446049,0.899402419,0.943238499,0.620884815
8,245088_at,T,F,AT2G39850,AT2G39850,Subtilisin-like serine endopeptidase family protein,0.651333952,0.82330147,0.620191797,0.87898737,0.916181042,0.066303356,0.264657382,0.851385548,0.934145046,0.635347665
8,245090_at,T,F,AT2G40900,AT2G40900,nodulin MtN21 /EamA-like transporter family protein,0.784161291,0.698277118,0.570990667,0.868082754,0.894879962,0.113719948,0.283590267,0.843005554,0.865058174,0.643611413
8,245093_at,T,F,AT2G40815,AT2G40815,Calcium-dependent lipid-binding (CaLB domain) family protein,0.751708824,0.575863127,0.727161971,0.846557125,0.792790212,0.031770615,0.003357402,0.746250269,0.740219591,0.641271256
8,245095_at,T,F,AT2G40860,AT2G40860,protein kinase family protein / protein phosphatase 2C ( PP2C) family protein,0.572330341,0.801526533,0.6292083,0.839864602,0.886855,0.111386477,0.247631604,0.873364792,0.95176248,0.640221925
8,245096_at,T,F,AT2G40880,ATCYSA|CYSA|FL3-27,cystatin A,0.657588589,0.823657841,0.616899788,0.885854689,0.916015938,0.067872164,0.271104341,0.867409884,0.949041881,0.641087801
8,245103_at,T,F,AT2G41590,AT2G41590,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G25200.1); Has 221 Blast hits to 217 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 221; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.645827108,0.842134574,0.513345237,0.842550004,0.801083281,0.006627254,0.228727003,0.801237195,0.890992367,0.729684705
8,245106_at,T,F,AT2G41650,AT2G41650,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.706796175,0.764162802,0.628098593,0.823104348,0.877053937,0.098600977,0.210699372,0.834312592,0.902455764,0.562437015
8,245107_at,T,F,AT2G41690,HSFB3|AT-HSFB3,heat shock transcription factor B3,0.681733612,0.732747965,0.610845408,0.82992002,0.890004103,0.13434744,0.242256342,0.826548852,0.898581746,0.584869168
8,245108_at,T,F,AT2G41510,ATCKX1|CKX1,cytokinin oxidase/dehydrogenase 1,0.676216648,0.680770353,0.536065133,0.828884358,0.815911192,0.123722213,0.226998554,0.789421133,0.828948799,0.621697774
8,245112_at,T,F,AT2G41540,GPDHC1,6-phosphogluconate dehydrogenase family protein,0.620729164,0.664624694,0.699421698,0.824885567,0.777047787,0.021392222,0.197021171,0.775828355,0.851993166,0.559235316
8,245113_at,T,F,AT2G41660,MIZ1,"Protein of unknown function, DUF617",0.687013308,0.806119033,0.584092631,0.899367122,0.885517322,0.018114204,0.342866482,0.857762925,0.925711647,0.585479209
8,245117_at,T,F,AT2G41560,ACA4,"autoinhibited Ca(2+)-ATPase, isoform 4",0.74735811,0.771716256,0.524459548,0.922216721,0.903669001,0.154092701,0.293926477,0.852244832,0.873188145,0.642576331
8,245118_at,T,F,AT2G41680,NTRC,NADPH-dependent thioredoxin reductase C,0.625525926,0.828067008,0.626774892,0.875191235,0.920167163,0.049071312,0.289403246,0.859591593,0.933867888,0.62426594
8,245121_at,T,F,AT2G47610,AT2G47610,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,0.634607489,0.710021754,0.644229058,0.745846766,0.832508763,0.20835906,0.173578061,0.727856196,0.815054447,0.500992443
8,245123_at,T,F,AT2G47450,CAO|CPSRP43,chloroplast signal recognition particle component (CAO),0.666494357,0.840975165,0.607676101,0.912755769,0.930789219,0.025257316,0.285614236,0.882514835,0.946669445,0.665265182
8,245126_at,T,F,AT2G47460,PFG1|ATMYB12|MYB12,myb domain protein 12,0.604420021,0.762438435,0.598225423,0.880793827,0.854200827,0.07750602,0.349014203,0.838381746,0.887429951,0.538491451
8,245130_at,T,F,AT2G45340,AT2G45340,Leucine-rich repeat protein kinase family protein,0.663777666,0.768098031,0.529418913,0.880602727,0.88226582,0.138234187,0.430901388,0.863289645,0.928131851,0.511649737
8,245136_at,T,F,AT2G45210,AT2G45210,SAUR-like auxin-responsive protein family,0.701899515,0.737399335,0.637661646,0.847037547,0.925481283,0.073254615,0.181819988,0.852526755,0.902579139,0.67535895
8,245138_at,T,F,AT2G45190,YAB1|AFO|FIL,Plant-specific transcription factor YABBY family protein,0.639392532,0.871843276,0.539444551,0.889022743,0.935952648,0.027503377,0.290064394,0.886750634,0.9582149,0.68417906
8,245139_at,T,F,AT2G45430,AHL22,AT-hook motif nuclear-localized protein 22,0.638713165,0.82899058,0.622352823,0.853661687,0.915621083,0.07984184,0.270779494,0.838394545,0.921479522,0.631033797
8,245140_at,T,F,AT2G45420,LBD18,LOB domain-containing protein 18,0.673042889,0.794474889,0.596339299,0.868218472,0.909181614,0.013294055,0.336232898,0.844285575,0.92233274,0.611516076
8,245142_at,T,F,AT2G45270,GCP1,glycoprotease 1,0.684721397,0.853175115,0.581679424,0.876009255,0.920848489,0.059967252,0.287138743,0.850571927,0.939547198,0.673752492
8,245144_at,T,F,AT2G45240,MAP1A,methionine aminopeptidase 1A,0.662243245,0.822328916,0.560220946,0.893540473,0.940014197,0.015469619,0.266181061,0.871357884,0.916262376,0.613123814
8,245146_at,T,F,AT2G45200,GOS12|ATGOS12,golgi snare 12,0.562250513,0.818276635,0.561022513,0.88235493,0.918338228,0.015389222,0.31040862,0.882617281,0.938273623,0.594877812
8,245148_at,T,F,AT2G45220,AT2G45220,Plant invertase/pectin methylesterase inhibitor superfamily,0.657626042,0.817881142,0.605449171,0.876033049,0.927685909,0.010811547,0.310371622,0.86480737,0.938158285,0.603437504
8,245149_at,T,F,AT2G47620,SWI3A|ATSWI3A|CHB1,SWITCH/sucrose nonfermenting 3A,0.701869667,0.730690375,0.512602607,0.798557282,0.820939971,0.234402462,0.174698533,0.803758131,0.844115693,0.610308093
8,245150_at,T,F,AT2G47590,PHR2,photolyase/blue-light receptor 2,0.658238299,0.786617588,0.649869742,0.862878677,0.91312223,9.59E-04,0.294592473,0.844003094,0.908461607,0.573253724
8,245151_at,T,F,AT2G47550,AT2G47550,Plant invertase/pectin methylesterase inhibitor superfamily,0.640508681,0.837128569,0.608462512,0.836277597,0.908649684,0.065026957,0.253869908,0.824142355,0.916418991,0.637539128
8,245156_at,T,F,AT5G12480,CPK7,calmodulin-domain protein kinase 7,0.642542888,0.827196125,0.556906725,0.807328306,0.828710959,0.276079863,0.130245075,0.719202592,0.813129754,0.719552905
8,245165_at,T,F,AT2G33180,AT2G33180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 57 Blast hits to 57 proteins in 22 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.641793612,0.813754914,0.63550277,0.864052278,0.922271709,0.04985008,0.293516713,0.848268658,0.925264465,0.608207807
8,245167_s_at,F,NA,AT2G33120,SAR1|VAMP722|ATVAMP722,synaptobrevin-related protein 1,0.768765117,0.721866488,0.653927991,0.836899127,0.855247148,0.044401769,0.181363152,0.778318109,0.841363152,0.741031885
8,245172_at,T,F,AT2G47540,AT2G47540,Pollen Ole e 1 allergen and extensin family protein,0.60812525,0.740446115,0.667007592,0.850840485,0.882955015,0.026248847,0.283467942,0.83774599,0.897417271,0.568401948
8,245180_at,T,F,AT5G12410,AT5G12410,THUMP domain-containing protein,0.592644711,0.808085571,0.621423188,0.835063419,0.883407024,0.157290894,0.211289167,0.802847889,0.888277799,0.58255457
8,245181_at,T,F,AT5G12420,AT5G12420,O-acyltransferase (WSD1-like) family protein,0.682677307,0.824177563,0.610825528,0.912732982,0.927210436,0.019342419,0.291679693,0.883595496,0.940120638,0.646354489
