nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
9,245019_at,T,F,ATCG00530,YCF10,CemA-like proton extrusion protein-related,0.662764505,0.724879248,0.507886686,0.92919707,0.819107387,0.698629164,0.0322997,0.700049137,0.806011138,0.6314282
9,245020_at,T,F,ATCG00540,PETA,photosynthetic electron transfer A,0.685837756,0.745131658,0.582417103,0.933787134,0.844791719,0.677154967,0.02586537,0.657022246,0.837265893,0.666837465
9,245022_at,T,F,ATCG00560,PSBL,photosystem II reaction center protein L,0.699751076,0.723559734,0.521494972,0.931735224,0.826735269,0.724995049,0.08876985,0.611176186,0.870936549,0.620464362
9,245023_at,T,F,ATCG00080,PSBI,photosystem II reaction center protein I,0.689069533,0.709351256,0.508895207,0.934826538,0.809717121,0.733606619,0.023370885,0.655307566,0.840037467,0.617036299
9,245024_at,T,F,ATCG00120,ATPA,ATP synthase subunit alpha,0.69196749,0.720618613,0.547089284,0.92841723,0.80907402,0.721618174,0.02680466,0.652756448,0.846322855,0.630397432
9,245025_at,T,F,ATCG00130,ATPF,"ATPase, F0 complex, subunit B/B', bacterial/chloroplast",0.682563436,0.748644795,0.549970254,0.933848926,0.834075616,0.705868616,0.021084978,0.663012934,0.846509219,0.646658566
9,245027_at,T,F,AT2G26550,HO2,heme oxygenase 2,0.710657567,0.718592949,0.624631865,0.920698043,0.807406395,0.708493374,0.112608351,0.613965797,0.871805475,0.656025059
9,245029_at,T,F,AT2G26580,YAB5,plant-specific transcription factor YABBY family protein,0.715812421,0.678520051,0.551633309,0.900799548,0.812458992,0.713862481,0.169325476,0.570114036,0.869006067,0.563326179
9,245037_at,T,F,AT2G26420,PIP5K3,1-phosphatidylinositol-4-phosphate 5-kinase 3,0.768831873,0.621256663,0.540118449,0.849565021,0.764785266,0.72847578,0.053192204,0.50535044,0.762985271,0.561588511
9,245044_at,T,F,AT2G26500,AT2G26500,"cytochrome b6f complex subunit (petM), putative",0.680521927,0.724622734,0.558568786,0.90815269,0.825170796,0.726049866,0.155791919,0.564743154,0.858866151,0.613021373
9,245047_at,T,F,ATCG00020,PSBA,photosystem II reaction center protein A,0.688721949,0.742733668,0.584025391,0.931063219,0.843490453,0.69478446,0.083019118,0.628231367,0.857536559,0.660078604
9,245048_at,T,F,ATCG00040,MATK,maturase K,0.632827349,0.740452972,0.521396425,0.927760157,0.828392561,0.680707953,0.061649114,0.671209039,0.829949053,0.649464256
9,245061_at,T,F,AT2G39730,RCA,rubisco activase,0.672958431,0.733770246,0.613742094,0.914713413,0.837102774,0.661244786,0.124091784,0.607944938,0.843719126,0.653640903
9,245063_at,T,F,AT2G39795,AT2G39795,Mitochondrial glycoprotein family protein,0.66255397,0.711938628,0.51263234,0.907549696,0.775578927,0.747848433,0.062102017,0.663691847,0.801472242,0.597941656
9,245067_at,T,F,AT2G39780,RNS2,ribonuclease 2,0.621280754,0.762839352,0.552444383,0.910591766,0.886425566,0.591888689,0.004696455,0.628802043,0.791611094,0.696292047
9,245075_at,T,F,AT2G23180,CYP96A1,"cytochrome P450, family 96, subfamily A, polypeptide 1",0.634152798,0.772623315,0.575841667,0.922044123,0.871225423,0.670125383,0.114221295,0.592895333,0.84968237,0.665906915
9,245080_at,T,F,AT2G23300,AT2G23300,Leucine-rich repeat protein kinase family protein,0.700115261,0.713742722,0.609301636,0.907358124,0.817722764,0.708138856,0.121822723,0.589473478,0.876212812,0.626177208
9,245087_at,T,F,AT2G39830,DAR2,DA1-related protein 2,0.694805512,0.72419329,0.541256421,0.910533083,0.80897814,0.653621068,0.04137337,0.600186522,0.851945546,0.603369623
9,245088_at,T,F,AT2G39850,AT2G39850,Subtilisin-like serine endopeptidase family protein,0.697383296,0.727591603,0.592543781,0.927188563,0.855338413,0.694178889,0.132096557,0.612565349,0.886575441,0.645902732
9,245089_at,T,F,AT2G45290,AT2G45290,Transketolase,0.66871675,0.770629444,0.656399204,0.896379715,0.810785802,0.668238978,0.058963784,0.590275123,0.826109561,0.684713655
9,245095_at,T,F,AT2G40860,AT2G40860,protein kinase family protein / protein phosphatase 2C ( PP2C) family protein,0.701221062,0.699330548,0.565371278,0.897126861,0.788769882,0.727264286,0.09923839,0.587605131,0.8872099,0.616058572
9,245096_at,T,F,AT2G40880,ATCYSA|CYSA|FL3-27,cystatin A,0.710343728,0.708385293,0.531678244,0.91715113,0.828281401,0.750922814,0.053854175,0.612048471,0.861215086,0.616404428
9,245107_at,T,F,AT2G41690,HSFB3|AT-HSFB3,heat shock transcription factor B3,0.687975377,0.632935055,0.634635539,0.821540644,0.83840832,0.527484315,0.116103113,0.533021843,0.769930938,0.538956781
9,245112_at,T,F,AT2G41540,GPDHC1,6-phosphogluconate dehydrogenase family protein,0.723805626,0.632328415,0.701896605,0.829054719,0.646875296,0.675250732,0.014271165,0.648711475,0.792545664,0.64238994
9,245113_at,T,F,AT2G41660,MIZ1,"Protein of unknown function, DUF617",0.708203419,0.714358947,0.647743009,0.902938903,0.824650608,0.645114212,0.036567532,0.639023211,0.829748826,0.670490621
9,245116_at,T,F,AT2G41620,AT2G41620,Nucleoporin interacting component (Nup93/Nic96-like) family protein,0.596586132,0.717455113,0.519978268,0.927212095,0.83972148,0.659442264,0.024384219,0.698919875,0.828591944,0.62904219
9,245118_at,T,F,AT2G41680,NTRC,NADPH-dependent thioredoxin reductase C,0.636890423,0.749589299,0.55892986,0.904106255,0.830340337,0.694100226,0.182587619,0.566684392,0.849103338,0.639592526
9,245122_at,T,F,AT2G47420,AT2G47420,Ribosomal RNA adenine dimethylase family protein,0.652208241,0.708789621,0.541743682,0.87302484,0.765258974,0.729197032,0.023816565,0.67881263,0.845376451,0.643055955
9,245123_at,T,F,AT2G47450,CAO|CPSRP43,chloroplast signal recognition particle component (CAO),0.673317901,0.744496135,0.615554408,0.908904106,0.827961621,0.693451029,0.127661506,0.592445611,0.853319126,0.655894052
9,245126_at,T,F,AT2G47460,PFG1|ATMYB12|MYB12,myb domain protein 12,0.700482755,0.70754537,0.634796733,0.888604356,0.811467219,0.660333872,0.080525016,0.629806138,0.855599524,0.650394619
9,245130_at,T,F,AT2G45340,AT2G45340,Leucine-rich repeat protein kinase family protein,0.697955543,0.701896834,0.641861958,0.912507132,0.821514508,0.61719562,0.051777995,0.695002087,0.840941298,0.682435569
9,245138_at,T,F,AT2G45190,YAB1|AFO|FIL,Plant-specific transcription factor YABBY family protein,0.650332807,0.755932347,0.626341494,0.92296561,0.858914731,0.645745862,0.138193096,0.617199487,0.86571414,0.704950345
9,245139_at,T,F,AT2G45430,AHL22,AT-hook motif nuclear-localized protein 22,0.69148475,0.726899177,0.535801955,0.921070388,0.842845263,0.730079861,0.137643803,0.564597522,0.873312945,0.611082099
9,245142_at,T,F,AT2G45270,GCP1,glycoprotease 1,0.664377361,0.753554268,0.627650894,0.892865085,0.842813233,0.652642016,0.197316312,0.522022926,0.847417108,0.692814272
9,245144_at,T,F,AT2G45240,MAP1A,methionine aminopeptidase 1A,0.669701913,0.742986824,0.624937031,0.934076932,0.830003269,0.635377579,0.042985011,0.707413259,0.84465079,0.696379778
9,245148_at,T,F,AT2G45220,AT2G45220,Plant invertase/pectin methylesterase inhibitor superfamily,0.695472289,0.721472273,0.546742779,0.914656979,0.886167864,0.607011809,0.167420946,0.571626115,0.876085772,0.642225755
9,245149_at,T,F,AT2G47620,SWI3A|ATSWI3A|CHB1,SWITCH/sucrose nonfermenting 3A,0.577977244,0.618775332,0.568613444,0.872025232,0.826799555,0.62298528,0.112151158,0.570911628,0.800380601,0.620586918
9,245150_at,T,F,AT2G47590,PHR2,photolyase/blue-light receptor 2,0.644928514,0.711365934,0.578179349,0.904911806,0.839864023,0.672391682,0.186267709,0.606125683,0.866191584,0.609696933
9,245151_at,T,F,AT2G47550,AT2G47550,Plant invertase/pectin methylesterase inhibitor superfamily,0.644112247,0.738300463,0.62072094,0.884054402,0.862169195,0.642537281,0.210432601,0.567676026,0.871329937,0.636944948
9,245156_at,T,F,AT5G12480,CPK7,calmodulin-domain protein kinase 7,0.632349439,0.776467382,0.597854983,0.889177085,0.82721777,0.664440551,0.144254951,0.55040615,0.834773724,0.72756174
9,245165_at,T,F,AT2G33180,AT2G33180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 57 Blast hits to 57 proteins in 22 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.664488837,0.74343535,0.601220838,0.916676169,0.856890136,0.648151435,0.176456329,0.58741481,0.872108181,0.658856667
9,245175_at,T,F,AT2G47470,UNE5|MEE30|ATPDI11|PDI11|ATPDIL2-1,thioredoxin family protein,0.690305435,0.778111745,0.586621014,0.907120838,0.811395823,0.647395433,0.076735832,0.558665847,0.834266381,0.694816721
9,245176_at,T,F,AT2G47440,AT2G47440,Tetratricopeptide repeat (TPR)-like superfamily protein,0.724067334,0.633318869,0.649160119,0.856187642,0.797246329,0.510192628,0.173110981,0.521881333,0.840861141,0.655441414
9,245180_at,T,F,AT5G12410,AT5G12410,THUMP domain-containing protein,0.652239506,0.755959163,0.569413852,0.945306865,0.841414947,0.670262592,0.068621883,0.66360557,0.865696205,0.666138436
9,245181_at,T,F,AT5G12420,AT5G12420,O-acyltransferase (WSD1-like) family protein,0.661844176,0.747641576,0.667292186,0.913126484,0.855126842,0.624150136,0.078217682,0.617669305,0.835154586,0.704127533
9,245186_at,T,F,AT1G67710,ARR11,response regulator 11,0.60906762,0.71072447,0.609567635,0.913774083,0.857017669,0.566200323,0.070360137,0.659437516,0.802504315,0.669606939
9,245187_s_at,F,NA,AT1G67650,AT1G67650,SRP72 RNA-binding domain,0.704681436,0.721761144,0.614478973,0.92651574,0.759859439,0.721766919,0.089241066,0.611119479,0.857010134,0.678281282
9,245193_at,T,F,AT1G67810,SUFE2,sulfur E2,0.6548341,0.739498796,0.722616951,0.900024965,0.878123157,0.543044976,0.126603202,0.625787165,0.86656243,0.720933881
9,245195_at,T,F,AT1G67740,YCF32|PSBY,photosystem II BY,0.667553869,0.743471388,0.592278323,0.909362308,0.841732168,0.691557793,0.134566122,0.594785397,0.85150426,0.643808299
9,245197_at,T,F,AT1G67800,AT1G67800,Copine (Calcium-dependent phospholipid-binding protein) family,0.749503174,0.704247764,0.598774389,0.913530062,0.851112376,0.647935077,0.036093574,0.633344195,0.87630722,0.662623451
9,245198_at,T,F,AT1G67700,AT1G67700,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 49 Blast hits to 49 proteins in 20 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).",0.68110772,0.749189669,0.605047132,0.92006209,0.84767004,0.679783453,0.134050183,0.596580762,0.869476056,0.656134209
9,245199_at,T,F,AT1G67730,KCR1|ATKCR1|YBR159,beta-ketoacyl reductase 1,0.781227707,0.640547832,0.551089159,0.910731091,0.780429447,0.770848433,0.05083429,0.655795312,0.869047556,0.591013441
9,245201_at,T,F,AT1G67840,CSK,chloroplast sensor kinase,0.70336801,0.731618266,0.568706232,0.904653775,0.822995007,0.721326063,0.178010266,0.55828777,0.895828672,0.629294366
9,245206_at,T,F,AT5G12290,DGS1,dgd1 suppressor 1,0.648347194,0.751889089,0.596634064,0.921425739,0.859130892,0.642695815,0.123081942,0.625866225,0.857809045,0.686830333
9,245208_at,T,F,AT5G12330,LRP1,Lateral root primordium (LRP) protein-related,0.672702495,0.716842724,0.615600852,0.922591917,0.856019524,0.630190365,0.1507503,0.617958666,0.886057555,0.640823255
9,245209_at,T,F,AT5G12340,AT5G12340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G28190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.660381298,0.716999358,0.598339062,0.859516992,0.825381327,0.665580248,0.245681915,0.535513977,0.882141727,0.607799249
9,245213_at,T,F,AT1G44575,NPQ4|PSBS,Chlorophyll A-B binding family protein,0.652829621,0.747321678,0.600844117,0.911526722,0.846849291,0.676855151,0.153282725,0.597274672,0.847050951,0.653859443
9,245215_at,T,F,AT1G67830,ATFXG1|FXG1,alpha-fucosidase 1,0.709521363,0.663699697,0.551434057,0.878679771,0.78855133,0.760764174,0.218591711,0.529037575,0.879466995,0.571459486
9,245218_s_at,F,NA,AT1G59218,AT1G59218,Disease resistance protein (CC-NBS-LRR class) family,0.694984741,0.7242473,0.565591922,0.918575658,0.812482407,0.730485404,0.102809052,0.608357839,0.863331015,0.618861516
9,245219_at,F,NA,AT1G59124,AT1G59124,Disease resistance protein (CC-NBS-LRR class) family,0.710272215,0.725915467,0.585967809,0.900370411,0.801152091,0.726730691,0.139237911,0.56618274,0.858455277,0.623763814
9,245228_at,T,F,AT3G29810,COBL2,COBRA-like protein 2 precursor,0.641013512,0.751442621,0.577465342,0.881840508,0.842306225,0.594680741,0.109642351,0.61448796,0.852929034,0.608267419
9,245230_at,T,F,AT4G25610,AT4G25610,C2H2-like zinc finger protein,0.685900008,0.728768851,0.554129306,0.903951328,0.735227636,0.746994189,0.05352991,0.653721766,0.854412583,0.658611521
9,245233_at,T,F,AT4G25580,AT4G25580,CAP160 protein,0.693852684,0.732852459,0.630258699,0.901861358,0.790033574,0.639443795,0.058151327,0.676042733,0.857269709,0.734651757
9,245242_at,T,F,AT1G44446,CH1|ATCAO|CAO,Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain,0.627001405,0.795136086,0.682043524,0.901570807,0.846152422,0.601909644,0.073252489,0.621590277,0.826795709,0.763312593
9,245255_at,T,F,AT4G14110,EMB143|COP9|CSN8|FUS7,"COP9 signalosome, subunit CSN8",0.713827287,0.692544409,0.536181651,0.946104523,0.85261246,0.668852325,0.056974598,0.668429081,0.896940161,0.602147173
9,245257_at,T,F,AT4G14640,CAM8,calmodulin 8,0.621763539,0.768542853,0.603150583,0.85677657,0.773730287,0.638096646,0.072443678,0.598832256,0.764558711,0.683075597
9,245261_at,T,F,AT4G14385,AT4G14385,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: vacuole; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Histone H4 acetyltransferase, NuA4 complex, Eaf6 (InterPro:IPR015418); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.542889519,0.709744872,0.506156198,0.862225172,0.831082394,0.604871411,0.175106488,0.553663944,0.848221253,0.664924226
9,245263_at,T,F,AT4G17740,AT4G17740,Peptidase S41 family protein,0.681296537,0.704875217,0.566327045,0.893185665,0.821479267,0.693748605,0.188004668,0.571258175,0.865878671,0.601481854
9,245264_at,T,F,AT4G17245,AT4G17245,RING/U-box superfamily protein,0.682730152,0.77258147,0.652778569,0.910927296,0.822961011,0.652250549,0.053690263,0.651117072,0.8716987,0.763994034
9,245265_at,T,F,AT4G14400,ACD6,ankyrin repeat family protein,0.713984572,0.643132948,0.524076309,0.881419721,0.77761662,0.722842793,0.16029824,0.544473951,0.852037184,0.511361162
9,245266_at,T,F,AT4G17070,AT4G17070,peptidyl-prolyl cis-trans isomerases,0.63953432,0.737687193,0.583759462,0.901486075,0.829690137,0.609168609,0.035091723,0.671985106,0.828138267,0.724721532
9,245271_at,T,F,AT4G16430,AT4G16430,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.622345481,0.765678868,0.676598947,0.850783903,0.733385641,0.524315732,0.056658941,0.597646348,0.754420018,0.776999512
9,245279_at,T,F,AT4G17270,AT4G17270,Mo25 family protein,0.630999965,0.796733886,0.61477038,0.89112891,0.802794146,0.655285879,0.068711412,0.592043773,0.803554108,0.750701423
9,245281_at,T,F,AT4G15560,DXPS2|DXS|CLA|DEF|CLA1,Deoxyxylulose-5-phosphate synthase,0.648553222,0.75420715,0.63671033,0.91897415,0.846898715,0.669924491,0.099536752,0.624376538,0.859662049,0.68638553
9,245284_at,T,F,AT4G14210,PDS3|PDE226|PDS,phytoene desaturase 3,0.640407104,0.755289378,0.581462548,0.924891372,0.855731811,0.676118279,0.157747458,0.601813527,0.870497578,0.668923203
9,245287_at,T,F,AT4G14910,HISN5B,HISTIDINE BIOSYNTHESIS 5B,0.655389167,0.733218335,0.566701124,0.919548902,0.824392013,0.731289513,0.068425871,0.617067275,0.858525487,0.617134785
9,245291_at,T,F,AT4G16155,AT4G16155,dihydrolipoyl dehydrogenases,0.652924854,0.702454053,0.550952208,0.883426433,0.879196901,0.601054362,0.232739516,0.548417703,0.870160177,0.602356946
9,245292_at,T,F,AT4G15093,AT4G15093,catalytic LigB subunit of aromatic ring-opening dioxygenase family,0.680428538,0.732380524,0.602976513,0.916093975,0.859485298,0.65109339,0.135818924,0.611052855,0.863566208,0.650807387
9,245293_at,T,F,AT4G16660,AT4G16660,heat shock protein 70 (Hsp 70) family protein,0.611541205,0.728495084,0.588095348,0.768244646,0.649282712,0.528225625,0.066670398,0.519427607,0.626058365,0.702605125
9,245300_at,T,F,AT4G16350,SCABP2|CBL6,calcineurin B-like protein 6,0.708892638,0.680429713,0.558345548,0.893791326,0.820021177,0.709261415,0.160969532,0.515971458,0.841079287,0.606030143
9,245303_at,T,F,AT4G17010,AT4G17010,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.695154204,0.727048772,0.605331875,0.949746908,0.811120077,0.705845743,0.081629248,0.627540728,0.871179823,0.677778474
9,245304_at,T,F,AT4G15630,AT4G15630,Uncharacterised protein family (UPF0497),0.719295258,0.593634657,0.546419368,0.811980043,0.646344525,0.808497502,0.12290055,0.546996822,0.805083627,0.554964249
9,245305_at,T,F,AT4G17215,AT4G17215,Pollen Ole e 1 allergen and extensin family protein,0.670919355,0.737011361,0.604974883,0.915982317,0.846452151,0.670996488,0.051622344,0.635809913,0.829710176,0.658228419
9,245315_at,T,F,AT4G14800,PBD2,20S proteasome beta subunit D2,0.533117505,0.81565923,0.554262606,0.904229003,0.812802891,0.549843093,0.044009406,0.62641877,0.761487734,0.744050155
9,245317_at,T,F,AT4G15610,AT4G15610,Uncharacterised protein family (UPF0497),0.593444916,0.798135811,0.683830658,0.896486932,0.890491257,0.513288172,0.15189538,0.604096275,0.831980211,0.74182933
9,245318_at,T,F,AT4G16980,AT4G16980,arabinogalactan-protein family,0.664854837,0.730052632,0.643483422,0.924550298,0.850971814,0.641767135,0.160157407,0.600457187,0.860920514,0.67246108
9,245321_at,T,F,AT4G15545,AT4G15545,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G16520.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.686260286,0.718909732,0.603418797,0.903396897,0.816498807,0.698177233,0.198926069,0.563713589,0.887636727,0.630574064
9,245323_at,T,F,AT4G16500,AT4G16500,Cystatin/monellin superfamily protein,0.658773546,0.629603861,0.591850844,0.82007854,0.673849307,0.730999633,0.227488785,0.502870334,0.864645185,0.602430065
9,245324_at,T,F,AT4G17260,AT4G17260,Lactate/malate dehydrogenase family protein,0.648738857,0.744762105,0.511604454,0.893344726,0.789615173,0.61423793,0.156779883,0.554471496,0.872470035,0.66993597
9,245327_at,T,F,AT4G16850,AT4G16850,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G31130.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.688181158,0.745263015,0.512643311,0.938129345,0.86365605,0.656715945,0.06821082,0.620464632,0.881746348,0.624940925
9,245328_at,T,F,AT4G14465,AHL20,AT-hook motif nuclear-localized protein 20,0.673304186,0.743564106,0.613233698,0.94019678,0.852123851,0.652962931,0.083884486,0.648749757,0.868768493,0.679969333
