nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
7,246026_at,T,F,AT5G21070,AT5G21070,unknown protein; Has 115 Blast hits to 115 proteins in 34 species: Archae - 1; Bacteria - 36; Metazoa - 0; Fungi - 0; Plants - 60; Viruses - 0; Other Eukaryotes - 18 (source: NCBI BLink).,0.049090905,0.611765272,0.576158701,0.508402243,0.402505573,0.125707539,0.893461093,0.538092146,0.525471586,0.52173225
7,246315_at,T,F,AT3G56870,AT3G56870,unknown protein; Has 204 Blast hits to 201 proteins in 58 species: Archae - 0; Bacteria - 10; Metazoa - 72; Fungi - 8; Plants - 41; Viruses - 0; Other Eukaryotes - 73 (source: NCBI BLink).,0.17009419,0.56408749,0.651889776,0.621664775,0.356838963,0.05277585,0.883117076,0.607857841,0.503081386,0.56481111
7,246598_at,T,F,AT5G14850,AT5G14850,Alg9-like mannosyltransferase family,0.280758332,0.52706415,0.662956709,0.720391871,0.443211426,0.057000718,0.909119073,0.525567416,0.563406372,0.633258634
7,246612_at,T,F,AT5G35320,AT5G35320,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.671721273,0.257999177,0.653314529,0.943869165,0.656085445,0.204547747,0.758850747,0.424436027,0.725223949,0.579026452
7,246632_at,T,F,AT1G29710,AT1G29710,Tetratricopeptide repeat (TPR)-like superfamily protein,0.387107305,0.559573952,0.809436948,0.814603896,0.369195633,0.186883762,0.890429226,0.606501699,0.543384031,0.761794622
7,246907_at,T,F,AT5G25510,AT5G25510,Protein phosphatase 2A regulatory B subunit family protein,0.304923879,0.434517625,0.614910344,0.70503297,0.541922782,0.053456303,1,0.519655462,0.684624465,0.541080304
7,246975_at,T,F,AT5G24890,AT5G24890,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G24550.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.448721184,0.340944255,0.616036361,0.788533048,0.353878566,0.586040973,0.697923452,0.815115897,0.556875745,0.535684492
7,246981_at,T,F,AT5G04840,AT5G04840,bZIP protein,0.61933407,0.214278408,0.676298255,0.853741562,0.567364933,0.090383491,0.796961227,0.301734134,0.689161882,0.601259028
7,247104_at,T,F,AT5G66620,DAR6,DA1-related protein 6,0.525732186,0.270249297,0.634044281,0.788014724,0.50322587,0.086778873,0.835034308,0.434294655,0.659630493,0.518396935
7,247142_at,T,F,AT5G65570,AT5G65570,Tetratricopeptide repeat (TPR)-like superfamily protein,0.56816518,0.355359916,0.668937572,0.830018231,0.52655089,0.049788827,0.740536464,0.352411839,0.561060012,0.635296172
7,247509_at,T,F,AT5G62020,HSFB2A|AT-HSFB2A,heat shock transcription factor  B2A,0.684787199,0.277545611,0.701437429,0.915831233,0.591691686,0.164986924,0.727317937,0.341922324,0.660928006,0.634305141
7,247569_at,T,F,AT5G61240,AT5G61240,Leucine-rich repeat (LRR) family protein,0.197026336,0.638443103,0.734738155,0.658648925,0.333410118,0.015179577,0.89782212,0.571853729,0.504270674,0.667577554
7,247979_at,T,F,AT5G56750,NDL1,N-MYC downregulated-like 1,0.318836243,0.569738099,0.722447516,0.736932571,0.458886174,0.288804392,0.788699093,0.579132042,0.542956023,0.625320921
7,248295_at,T,F,AT5G53070,AT5G53070,Ribosomal protein L9/RNase H1,0.486588393,0.217544855,0.597126622,0.786471736,0.372444395,0.608822893,0.641813001,0.680486298,0.586609003,0.54219646
7,248483_at,T,F,AT5G50990,AT5G50990,Tetratricopeptide repeat (TPR)-like superfamily protein,0.526142371,0.421462153,0.630002893,0.81695714,0.550205863,0.14574718,0.702531489,0.401258755,0.620998541,0.628269896
7,248862_at,T,F,AT5G46730,AT5G46730,glycine-rich protein,0.168816608,0.604536272,0.778238363,0.664653633,0.311071608,0.248775833,0.786127729,0.553906169,0.508863007,0.698382841
7,249232_at,T,F,AT5G42080,DRP1A|ADL1A|DL1|AG68|RSW9|ADL1,dynamin-like protein,0.130541735,0.574973984,0.616442752,0.581398355,0.402332461,0.066053693,0.882518588,0.558837849,0.536141058,0.555196817
7,249577_at,T,F,AT5G37710,AT5G37710,alpha/beta-Hydrolases superfamily protein,0.581193152,0.195568286,0.589727235,0.848734635,0.624615067,0.271006198,0.836243897,0.526510433,0.78242662,0.479358356
7,249840_at,T,F,AT5G23450,ATLCBK1|LCBK1,long-chain base (LCB) kinase 1,0.62125823,0.082672038,0.242831201,0.73510207,0.545844384,0.610745183,0.526485157,0.696013471,0.697946024,0.142858413
7,249961_at,T,F,AT5G18770,AT5G18770,F-box/FBD-like domains containing protein,0.562386817,0.388690864,0.658742027,0.865380073,0.416507254,0.284181754,0.774435311,0.659674187,0.507344065,0.604293779
7,250009_at,T,F,AT5G18440,AT5G18440,"CONTAINS InterPro DOMAIN/s: Nuclear fragile X mental retardation-interacting protein 1, conserved region (InterPro:IPR019496); Has 1333 Blast hits to 1211 proteins in 205 species: Archae - 0; Bacteria - 137; Metazoa - 339; Fungi - 162; Plants - 70; Viruses - 6; Other Eukaryotes - 619 (source: NCBI BLink).",0.70133947,0.241034694,0.559807559,0.881930735,0.470019652,0.244776779,0.634415526,0.503230519,0.564911829,0.528512726
7,250185_at,T,F,AT5G14310,AtCXE16|CXE16,carboxyesterase 16,0.687875443,0.030719454,0.377406324,0.824534812,0.549781998,0.549307613,0.592333749,0.636592228,0.709270162,0.26814712
7,250333_at,T,F,AT5G11690,ATTIM17-3|TIM17-3,translocase inner membrane subunit 17-3,0.408963243,0.536446249,0.781635917,0.820825385,0.33965718,0.34975573,0.787628508,0.689081002,0.500977877,0.7121413
7,250458_s_at,T,T,AT5G09810,ACT7,actin 7,0.604519048,0.03725096,0.312416732,0.753167265,0.600758914,0.588475951,0.573073985,0.609336362,0.750722797,0.225781257
7,250994_at,T,F,AT5G02490,AT5G02490,Heat shock protein 70 (Hsp 70) family protein,0.704639494,0.155480306,0.512603031,0.910641983,0.68619122,0.10185671,0.79758991,0.415159229,0.760680734,0.500192844
7,251078_at,T,F,AT5G01990,AT5G01990,Auxin efflux carrier family protein,0.588985202,0.174123503,0.55247362,0.843960581,0.679867224,0.282590677,0.829412827,0.521594741,0.831473329,0.412589582
7,251166_at,T,F,AT3G63350,AT-HSFA7B|HSFA7B,winged-helix DNA-binding transcription factor family protein,0.51626703,0.231921067,0.670291154,0.798830305,0.536959176,0.10680075,0.835015841,0.359035709,0.694551968,0.570727591
7,251474_at,T,F,AT3G59630,AT3G59630,diphthamide synthesis DPH2 family protein,0.634855494,0.231313035,0.599451748,0.86010682,0.471011929,0.240798469,0.743146884,0.610186769,0.62669639,0.510196336
7,251542_at,T,F,AT3G58760,AT3G58760,Integrin-linked protein kinase family,0.530974102,0.360748056,0.648135409,0.838060006,0.417042206,0.298195666,0.819453852,0.697703059,0.580606011,0.570182046
7,251888_at,T,F,AT3G54190,AT3G54190,Transducin/WD40 repeat-like superfamily protein,0.592451263,0.23907725,0.616245013,0.807321551,0.270687718,0.511455997,0.615490975,0.750323186,0.492012625,0.512725432
7,251976_at,T,F,AT3G53240,RLP45|AtRLP45,receptor like protein 45,0.359772634,0.605354414,0.753858773,0.831211422,0.471219497,0.173780766,0.816902861,0.524145793,0.532029641,0.762067635
7,252019_at,T,F,AT3G53040,AT3G53040,"late embryogenesis abundant protein, putative / LEA protein, putative",0.406359009,0.428101895,0.675731378,0.739726072,0.524737519,0.147141743,0.857538731,0.504290651,0.677109372,0.572595842
7,252645_at,T,F,AT3G44460,AtbZIP67|DPBF2,Basic-leucine zipper (bZIP) transcription factor family protein,0.509988017,0.245586897,0.60246689,0.796651254,0.527984058,0.183063259,0.859119714,0.579974635,0.747703765,0.495486975
7,253056_at,T,F,AT4G37650,SHR|SGR7,GRAS family transcription factor,0.598524983,0.075331307,0.339320437,0.749910184,0.532409379,0.574241496,0.57474438,0.653962426,0.660678731,0.259042448
7,253243_at,T,F,AT4G34560,AT4G34560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G66440.1); Has 67 Blast hits to 66 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.153563822,0.509688061,0.715212467,0.621646745,0.036817046,0.605834085,0.525523791,0.795429649,0.234356084,0.619245946
7,253474_at,T,F,AT4G32270,AT4G32270,Ubiquitin-like superfamily protein,0.641002735,0.192067414,0.50961205,0.879010217,0.65284625,0.267640398,0.811346695,0.539369422,0.784568966,0.481015548
7,253491_at,T,F,AT4G31770,ATDBR1|DBR1,debranching enzyme 1,0.299180296,0.606211745,0.723811016,0.714674171,0.365537622,0.15431562,0.844452381,0.676643713,0.503812062,0.631779179
7,253593_at,T,F,AT4G30760,AT4G30760,Putative endonuclease or glycosyl hydrolase,0.317602209,0.570303931,0.657512817,0.7023216,0.412163137,0.059956552,0.847162383,0.599668415,0.519567473,0.551338164
7,253630_at,T,F,AT4G30490,AT4G30490,AFG1-like ATPase family protein,0.635782351,0.34709309,0.679850021,0.910627531,0.503405236,0.160061062,0.697289378,0.405116469,0.534655433,0.676137151
7,253706_at,T,F,AT4G29120,AT4G29120,6-phosphogluconate dehydrogenase family protein,0.696279407,0.146288478,0.560611201,0.916451896,0.724681717,0.1544528,0.758221104,0.362279137,0.792650156,0.516858586
7,253712_at,T,F,AT4G29330,DER1,DERLIN-1,0.730594235,0.186230799,0.614149953,0.941659789,0.705813674,0.22010033,0.738400246,0.361411486,0.762625378,0.526800188
7,253824_at,T,F,AT4G27940,MTM1|ATMTM1,manganese tracking factor for mitochondrial SOD2,0.647497142,0.311631087,0.565228237,0.859236038,0.60908185,0.023640103,0.834749318,0.465611313,0.68556129,0.526737288
7,253958_at,T,F,AT4G26400,AT4G26400,RING/U-box superfamily protein,0.37818367,0.435990343,0.587789244,0.798095696,0.510671639,0.315466298,0.789573355,0.636829552,0.612015195,0.605281326
7,254196_at,T,F,AT4G24030,AT4G24030,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Has 4 Blast hits to 4 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.50351583,0.304689698,0.581313253,0.7881296,0.556685766,0.276617712,0.755474428,0.465996152,0.708761625,0.541730258
7,254278_at,T,F,AT4G22740,AT4G22740,glycine-rich protein,0.502971273,0.357368627,0.651495585,0.854437712,0.684829549,0.034121056,0.922290801,0.437698906,0.78541155,0.566042901
7,254953_at,T,F,AT4G10925,AT4G10925,Nuclear transport factor 2 (NTF2) family protein,0.385931926,0.419246515,0.540120283,0.772639693,0.556942105,0.32745692,0.811325612,0.675324808,0.673501202,0.506705264
7,255087_at,T,F,AT4G09340,AT4G09340,SPla/RYanodine receptor (SPRY) domain-containing protein,0.618059013,0.296311708,0.69634627,0.894956536,0.404377387,0.319730511,0.765616078,0.626443753,0.585346382,0.637234874
7,255226_at,T,F,AT4G05420,DDB1A,damaged DNA binding protein 1A,0.526476394,0.173602551,0.538634205,0.818742245,0.604262934,0.413630435,0.804626719,0.636247962,0.783459361,0.408645021
7,255639_at,T,F,AT4G00760,PRR8|APRR8,pseudo-response regulator 8,0.337268206,0.54318157,0.730471872,0.744838098,0.454293996,0.023055611,0.935379934,0.558911719,0.614551541,0.635567793
7,257532_at,F,NA,AT3G04700,AT3G04700,Protein of unknown function (DUF1685),0.564889591,0.279903711,0.631012891,0.788568451,0.510661804,0.169025679,0.755271947,0.45519196,0.611347433,0.513795595
7,257657_at,T,F,AT3G13235,AT3G13235,ubiquitin family protein,0.608050493,0.078146342,0.529187051,0.831030613,0.443170816,0.603102691,0.631474729,0.678021473,0.644748177,0.428158086
7,257822_at,T,F,AT3G25230,FKBP62|ROF1|ATFKBP62,rotamase FKBP 1,0.639536877,0.238842536,0.576756382,0.904721314,0.764428143,0.025499378,0.818130146,0.316310172,0.801396223,0.53800032
7,258053_at,T,F,AT3G16230,AT3G16230,Predicted eukaryotic LigT,0.12535652,0.60328195,0.573778893,0.566259041,0.429394086,0.058023775,0.900535254,0.551882351,0.54445682,0.541670241
7,258133_at,T,F,AT3G24500,MBF1C|ATMBF1C,multiprotein bridging factor 1C,0.639735031,0.293556824,0.620605573,0.941014574,0.648546111,0.171785528,0.756686721,0.456053153,0.699558743,0.601986226
7,258262_at,T,F,AT3G15770,AT3G15770,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G25360.2); Has 143 Blast hits to 143 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 136; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.522884792,0.479911998,0.738369418,0.87135607,0.513678423,0.004672899,0.794938772,0.388557365,0.553240929,0.732448045
7,258422_at,T,F,AT3G16710,AT3G16710,Pentatricopeptide repeat (PPR) superfamily protein,0.586743795,0.167994632,0.520387153,0.833124895,0.5404906,0.404516713,0.65908891,0.535762579,0.677356493,0.465195823
7,258548_at,T,F,AT3G06910,ULP1A,UB-like protease 1A,0.415793307,0.560752409,0.701897996,0.753873503,0.39111454,0.059433397,0.824720258,0.526018034,0.503603826,0.646786726
7,258640_at,T,F,AT3G07930,AT3G07930,DNA glycosylase superfamily protein,0.632374007,0.23953788,0.548716149,0.811870573,0.576634801,0.32484856,0.706142417,0.511504224,0.677183037,0.435131009
7,258794_at,T,F,AT3G04710,AT3G04710,ankyrin repeat family protein,0.620967129,0.260804509,0.637517768,0.903081842,0.741821756,0.106540539,0.852601978,0.361644819,0.821126179,0.53981806
7,258830_at,T,F,AT3G07090,AT3G07090,PPPDE putative thiol peptidase family protein,0.784304426,0.160887262,0.570190281,0.966800982,0.673569546,0.213716243,0.693613731,0.38247564,0.707790088,0.554725144
7,258958_at,T,F,AT3G01390,AVMA10|VMA10,vacuolar membrane ATPase 10,0.219605468,0.52425897,0.738731164,0.64715217,0.017432126,0.595967618,0.569852699,0.862257969,0.229049137,0.639009139
7,258979_at,T,F,AT3G09440,AT3G09440,Heat shock protein 70 (Hsp 70) family protein,0.716964789,0.278939265,0.63610743,0.958595065,0.52316525,0.291745355,0.682409956,0.498832142,0.593433435,0.662529082
7,258984_at,T,F,AT3G08970,ATERDJ3A|TMS1,DNAJ heat shock N-terminal domain-containing protein,0.563388346,0.332086677,0.717110324,0.906109377,0.613062202,0.146240358,0.868101622,0.442757685,0.728546321,0.641461288
7,259322_at,T,F,AT3G05270,AT3G05270,Plant protein of unknown function (DUF869),0.584112246,0.258855544,0.60463556,0.826325799,0.535803942,0.302508533,0.687842788,0.376792307,0.619023401,0.625890229
7,259540_at,T,F,AT1G20640,AT1G20640,Plant regulator RWP-RK family protein,0.708782527,0.171964639,0.631146795,0.93122746,0.648477314,0.243912037,0.775775276,0.427097957,0.768667863,0.535907259
7,259588_at,T,F,AT1G27930,AT1G27930,Protein of unknown function (DUF579),0.542136973,0.249465031,0.664852484,0.757292701,0.508003811,0.078028569,0.720179181,0.247800736,0.617040647,0.564427617
7,260025_at,T,F,AT1G30070,AT1G30070,SGS domain-containing protein,0.516395222,0.310055314,0.604438211,0.833749281,0.729844861,0.049512977,0.828956394,0.274033623,0.762278695,0.552367107
7,260293_at,T,F,AT1G63670,AT1G63670,Protein of unknown function (DUF3741),0.496155858,0.305308682,0.621365237,0.810527624,0.517227118,0.193889876,0.878028255,0.527776009,0.637459416,0.5910711
7,260445_at,T,F,AT1G68370,ARG1,Chaperone DnaJ-domain superfamily protein,0.567900884,0.232751454,0.526310272,0.836727332,0.651775044,0.369895017,0.696404967,0.511625709,0.768431626,0.444258231
7,260613_at,T,F,AT1G53380,AT1G53380,Plant protein of unknown function (DUF641),0.583755653,0.164766865,0.5169733,0.810678614,0.365850405,0.632701863,0.607823369,0.765946442,0.561486204,0.446755791
7,260843_at,T,F,AT1G29060,AT1G29060,Target SNARE coiled-coil domain protein,0.374595801,0.548340334,0.813109258,0.761432013,0.303458551,0.300197972,0.828488807,0.684238202,0.508892115,0.69372223
7,260844_at,T,F,AT1G29260,ATPEX7|PEX7,peroxin 7,0.468821618,0.438274678,0.706874371,0.865149358,0.53502724,0.262029222,0.896210654,0.68121051,0.702756015,0.604072634
7,261081_at,T,F,AT1G07350,SR45A,RNA-binding protein involved in splicing,0.54467664,0.322264078,0.599306197,0.881631474,0.680006975,0.025576663,0.842204472,0.397779892,0.728341776,0.586377266
7,261201_at,T,F,AT1G12850,AT1G12850,Phosphoglycerate mutase family protein,0.475991567,0.3665412,0.628019849,0.83517565,0.621557581,0.152460076,0.914084197,0.59528299,0.773268334,0.529463804
7,261265_at,T,F,AT1G26800,AT1G26800,RING/U-box superfamily protein,0.594201749,0.355198175,0.715005217,0.951059012,0.576130565,0.248040746,0.812377291,0.496512083,0.669848495,0.720644984
7,261555_s_at,F,NA,AT1G63630,AT1G63630,Tetratricopeptide repeat (TPR)-like superfamily protein,0.514699344,0.285395919,0.589523835,0.824451617,0.39108904,0.269174564,0.730301502,0.633535528,0.51409878,0.616777276
7,261663_at,T,F,AT1G18330,EPR1|RVE7,Homeodomain-like superfamily protein,0.655529252,0.340463518,0.649488584,0.925114309,0.551120284,0.218518843,0.730965451,0.448130553,0.600423042,0.689670788
7,262014_at,T,F,AT1G35660,AT1G35660,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 11 growth stages; Has 309 Blast hits to 256 proteins in 99 species: Archae - 0; Bacteria - 11; Metazoa - 192; Fungi - 12; Plants - 36; Viruses - 0; Other Eukaryotes - 58 (source: NCBI BLink).,0.551313493,0.288669081,0.615985665,0.835886002,0.709585177,0.006677358,0.91380476,0.379801901,0.804464529,0.509748986
7,262054_s_at,F,NA,AT1G79920,AT1G79920,Heat shock protein 70 (Hsp 70) family protein,0.643037885,0.209603828,0.580344904,0.918935883,0.73014779,0.254248031,0.840105644,0.503777965,0.843526923,0.478103295
7,262143_at,T,F,AT1G52630,AT1G52630,O-fucosyltransferase family protein,0.368028382,0.522399275,0.752926123,0.804380604,0.431846102,0.239608764,0.802827394,0.533635958,0.53979459,0.746410172
7,262144_at,T,F,AT1G52620,AT1G52620,Pentatricopeptide repeat (PPR) superfamily protein,0.55253296,0.372299936,0.679534532,0.853217873,0.506072955,0.185318621,0.700657308,0.38684524,0.536530706,0.670637102
7,262345_at,T,F,AT1G64180,AT1G64180,intracellular protein transport protein USO1-related,0.506307191,0.375731441,0.5302634,0.743938206,0.529906489,0.306057089,0.562189462,0.376699823,0.558308589,0.50554945
7,262484_at,T,F,AT1G21700,SWI3C|CHB4|ATSWI3C,SWITCH/sucrose nonfermenting 3C,0.172614306,0.544607328,0.679551277,0.646465061,0.350415207,0.187124664,0.858363931,0.670204237,0.529596998,0.585982446
7,262609_at,T,F,AT1G13930,AT1G13930,Involved in response to salt stress.  Knockout mutants are hypersensitive to salt stress.,0.752194077,0.179769424,0.53544606,0.855439465,0.504346073,0.056967247,0.588589356,0.315453767,0.542830896,0.543615745
7,262790_at,T,F,AT1G10840,TIF3H1,translation initiation factor 3 subunit H1,0.609705327,0.102235873,0.466713536,0.839626999,0.535759967,0.587715721,0.636382398,0.669673198,0.698368138,0.420602925
7,262826_at,T,F,AT1G13080,CYP71B2,"cytochrome P450, family 71, subfamily B, polypeptide 2",0.514569592,0.315992208,0.528952816,0.775663692,0.586429683,0.105315921,0.789320867,0.344671685,0.603308485,0.517811868
7,263374_at,T,F,AT2G20560,AT2G20560,DNAJ heat shock family protein,0.64807444,0.27582775,0.661589345,0.943035946,0.64913117,0.160906519,0.763083602,0.41532211,0.715434643,0.614558339
7,263490_at,T,F,AT2G42620,MAX2|PPS|ORE9,RNI-like superfamily protein,0.514312728,0.31078229,0.59678553,0.769344434,0.639264205,0.033789837,0.769522883,0.325492615,0.689949615,0.500713394
7,263654_at,T,F,AT1G04300,AT1G04300,TRAF-like superfamily protein,0.517952277,0.079581915,0.21990365,0.658598367,0.519283892,0.523918279,0.528761687,0.657440402,0.679429369,0.130313081
7,263897_at,T,F,AT2G21940,SK1|ATSK1,shikimate kinase 1,0.536601313,0.3436162,0.716596635,0.875474599,0.60751541,0.188570239,0.881449175,0.490669004,0.74955129,0.59742734
7,264392_at,T,F,AT1G11900,AT1G11900,Tetratricopeptide repeat (TPR)-like superfamily protein,0.684509392,0.154658431,0.545932373,0.825373216,0.519454174,0.143431209,0.527336473,0.249509306,0.545673878,0.507467273
7,264547_at,T,F,AT1G55620,CLC-F|ATCLC-F|CLCF,chloride channel F,0.552800658,0.170527211,0.603448824,0.792631109,0.417421151,0.513581715,0.6665484,0.671370525,0.62378055,0.436407611
7,264656_at,T,F,AT1G09010,AT1G09010,glycoside hydrolase family 2 protein,0.28958047,0.535396863,0.693155991,0.693704586,0.363827371,0.234652308,0.735759935,0.518313586,0.515955383,0.624453275
7,264713_at,T,F,AT1G09820,AT1G09820,Pentatricopeptide repeat (PPR-like) superfamily protein,0.493130887,0.347061119,0.622217008,0.847048287,0.56674734,0.317255514,0.843237181,0.563404921,0.698767569,0.578462366
7,264736_at,T,F,AT1G62200,AT1G62200,Major facilitator superfamily protein,0.1556312,0.550351766,0.69571035,0.612715438,0.359655727,0.072037108,0.900107177,0.594396258,0.562177896,0.603941026
7,264968_at,T,F,AT1G67360,AT1G67360,Rubber elongation factor protein (REF),0.672121291,0.230181124,0.620580623,0.910877208,0.691635883,0.11973336,0.75369217,0.362978479,0.743069988,0.518478063
