nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
9,244993_s_at,F,NA,ATCG01000,YCF1.1,Ycf1 protein,0.574308156,0.640730942,0.78145559,0.843091728,0.778156514,0.324085151,0.74410314,0.530705496,0.793401676,0.60609744
9,244996_at,T,F,ATCG00160,RPS2,ribosomal protein S2,0.683102798,0.701305537,0.828571492,0.831776541,0.816705077,0.194802342,0.837459247,0.56692914,0.844372562,0.630435897
9,244997_at,T,F,ATCG00170,RPOC2,DNA-directed RNA polymerase family protein,0.574189683,0.672594893,0.768330018,0.789949876,0.768535736,0.263956488,0.729715394,0.666599928,0.817323085,0.631811089
9,244998_at,T,F,ATCG00180,RPOC1,DNA-directed RNA polymerase family protein,0.604586915,0.698873261,0.805117722,0.8160082,0.795576273,0.266748326,0.764267903,0.611824875,0.821686739,0.64925902
9,245001_at,T,F,ATCG00220,PSBM,photosystem II reaction center protein M,0.568512728,0.850845408,0.84730485,0.70242325,0.847506064,0.275909533,0.797514975,0.661213545,0.834322951,0.506782637
9,245002_at,T,F,ATCG00270,PSBD,photosystem II reaction center protein D,0.55696136,0.74298503,0.803252956,0.742510894,0.829637828,0.30150678,0.733284391,0.686480036,0.847945589,0.582747092
9,245003_at,T,F,ATCG00280,PSBC,photosystem II reaction center protein C,0.591392134,0.734913062,0.816752216,0.74289888,0.808859646,0.301583602,0.74944362,0.668870121,0.847702873,0.574138239
9,245004_at,T,F,ATCG00300,YCF9,YCF9,0.643249753,0.724767581,0.835387987,0.754451046,0.803325696,0.258350055,0.788407848,0.627187032,0.859609773,0.587465872
9,245006_at,T,F,ATCG00340,PSAB,"Photosystem I, PsaA/PsaB protein",0.674300549,0.709919539,0.808259759,0.761062753,0.785590291,0.261964339,0.815763396,0.591149101,0.862445777,0.533019508
9,245007_at,T,F,ATCG00350,PSAA,"Photosystem I, PsaA/PsaB protein",0.580481399,0.77350061,0.806805612,0.758689827,0.840477937,0.318193661,0.787246073,0.636376756,0.866381228,0.528780349
9,245008_at,T,F,ATCG00360,YCF3,Tetratricopeptide repeat (TPR)-like superfamily protein,0.548983603,0.70331743,0.798315832,0.765721824,0.793921505,0.329352232,0.717487549,0.646912242,0.817230741,0.600656977
9,245009_at,T,F,ATCG00380,RPS4,chloroplast ribosomal protein S4,0.568535246,0.743352516,0.817415292,0.744875685,0.796929006,0.310193307,0.748774691,0.662588903,0.830699339,0.580356284
9,245012_at,T,F,ATCG00440,NDHC,"NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein",0.580835562,0.7896385,0.816959763,0.803240315,0.863843332,0.308114858,0.808796961,0.604136207,0.851201524,0.586799202
9,245013_at,T,F,ATCG00470,ATPE,ATP synthase epsilon chain,0.613510264,0.747119283,0.820354849,0.75975226,0.800357558,0.282033782,0.797100932,0.624046548,0.842290352,0.564997651
9,245014_at,T,F,ATCG00480,PB|ATPB,ATP synthase subunit beta,0.589177158,0.754832886,0.81563064,0.743287948,0.813647477,0.289568966,0.784694919,0.632872653,0.851068649,0.540407108
9,245015_at,T,F,ATCG00490,RBCL,ribulose-bisphosphate carboxylases,0.581240445,0.689948555,0.768515742,0.746254008,0.778207426,0.239256316,0.718818893,0.708758744,0.821678819,0.622504857
9,245016_at,T,F,ATCG00500,ACCD,acetyl-CoA carboxylase carboxyl transferase subunit beta,0.643382348,0.639451706,0.789502371,0.732379569,0.722167964,0.16887333,0.731356096,0.663396117,0.805782198,0.615557938
9,245017_at,T,F,ATCG00510,PSAI,photsystem I subunit I,0.569979806,0.750029094,0.814193556,0.758757837,0.813045414,0.307238352,0.754612233,0.666803533,0.838947318,0.586389292
9,245018_at,T,F,ATCG00520,YCF4,unfolded protein binding,0.593704169,0.751845236,0.825363694,0.760790904,0.827194922,0.287432158,0.776251814,0.661034086,0.855392523,0.577781644
9,245019_at,T,F,ATCG00530,YCF10,CemA-like proton extrusion protein-related,0.592258938,0.746021028,0.834356213,0.734342513,0.804001793,0.290955034,0.761814014,0.664803332,0.837102337,0.576537948
9,245020_at,T,F,ATCG00540,PETA,photosynthetic electron transfer A,0.545365888,0.764962111,0.820039972,0.729479101,0.810801304,0.332028217,0.73265324,0.692931013,0.821567875,0.571820106
9,245021_at,T,F,ATCG00550,PSBJ,photosystem II reaction center protein J,0.535954085,0.770458006,0.799661948,0.752115241,0.825937782,0.366441013,0.75510818,0.620215942,0.831371539,0.528012085
9,245023_at,T,F,ATCG00080,PSBI,photosystem II reaction center protein I,0.587353788,0.77233226,0.828796416,0.769282857,0.831158628,0.334414155,0.7811966,0.631272291,0.841734599,0.563692163
9,245024_at,T,F,ATCG00120,ATPA,ATP synthase subunit alpha,0.528264552,0.744536818,0.809216497,0.69477452,0.799515266,0.313200514,0.693733899,0.710796148,0.812711095,0.576598787
9,245025_at,T,F,ATCG00130,ATPF,"ATPase, F0 complex, subunit B/B', bacterial/chloroplast",0.519036716,0.762980677,0.793102906,0.729667091,0.82685541,0.353225383,0.716432384,0.696860591,0.833810047,0.565341845
9,245037_at,T,F,AT2G26420,PIP5K3,1-phosphatidylinositol-4-phosphate 5-kinase 3,0.634653497,0.746072347,0.763472579,0.818704173,0.805404148,0.329770864,0.776240501,0.576650037,0.728274632,0.571200898
9,245041_at,T,F,AT2G26530,AR781,Protein of unknown function (DUF1645),0.673110094,0.836454525,0.859119501,0.767275771,0.900120866,0.210895165,0.872997537,0.643984845,0.84566023,0.572159236
9,245044_at,T,F,AT2G26500,AT2G26500,"cytochrome b6f complex subunit (petM), putative",0.510633914,0.782029004,0.782903007,0.761132313,0.844443898,0.377676346,0.752097732,0.613049768,0.844959396,0.533632358
9,245048_at,T,F,ATCG00040,MATK,maturase K,0.577709014,0.741118832,0.823584004,0.794977149,0.820559845,0.295761303,0.764823956,0.634990371,0.827258368,0.630919865
9,245050_at,T,F,ATCG00070,PSBK,photosystem II reaction center protein K precursor,0.57613199,0.77809075,0.822265215,0.755838294,0.835769563,0.323476278,0.778599755,0.648469088,0.851109851,0.557309496
9,245056_at,T,F,AT2G26480,UGT76D1,UDP-glucosyl transferase 76D1,0.643953994,0.793429878,0.84356313,0.83243558,0.881504703,0.24937355,0.853801119,0.540287824,0.841196293,0.626014116
9,245060_at,T,F,AT2G39770,CYT1|EMB101|GMP1|VTC1|SOZ1,Glucose-1-phosphate adenylyltransferase family protein,0.633914698,0.738300227,0.658976557,0.886172886,0.845603909,0.257334424,0.819952533,0.532207389,0.820826107,0.602456378
9,245061_at,T,F,AT2G39730,RCA,rubisco activase,0.504008861,0.785303434,0.770567615,0.75437897,0.860148673,0.366703154,0.744574774,0.627514209,0.857386426,0.551568091
9,245076_at,T,F,AT2G23170,GH3.3,Auxin-responsive GH3 family protein,0.573603306,0.771732812,0.807533722,0.794885575,0.83111857,0.274147057,0.811661549,0.594178457,0.822517165,0.561324194
9,245095_at,T,F,AT2G40860,AT2G40860,protein kinase family protein / protein phosphatase 2C ( PP2C) family protein,0.565110743,0.773746693,0.786489682,0.750441261,0.88134553,0.245019996,0.820400007,0.648019661,0.84327887,0.620186312
9,245098_at,T,F,AT2G40940,ERS1|ERS,ethylene response sensor 1,0.596464721,0.698942602,0.730374419,0.87195405,0.849350192,0.312873227,0.763838734,0.560793232,0.743371863,0.642111184
9,245103_at,T,F,AT2G41590,AT2G41590,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G25200.1); Has 221 Blast hits to 217 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 221; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.537501141,0.75924763,0.748198646,0.763619032,0.800304632,0.196057354,0.728987901,0.627229197,0.787380812,0.738530549
9,245107_at,T,F,AT2G41690,HSFB3|AT-HSFB3,heat shock transcription factor B3,0.56027743,0.762293823,0.908533692,0.679150113,0.838672937,0.165375465,0.772346826,0.558600664,0.768651457,0.656228087
9,245150_at,T,F,AT2G47590,PHR2,photolyase/blue-light receptor 2,0.541837804,0.773581876,0.80018598,0.830747286,0.862521225,0.319951134,0.793308742,0.586778659,0.802366204,0.591790234
9,245156_at,T,F,AT5G12480,CPK7,calmodulin-domain protein kinase 7,0.634499117,0.715642227,0.845182342,0.784047475,0.833169372,0.145861558,0.825229598,0.534766676,0.84082574,0.660996816
9,245165_at,T,F,AT2G33180,AT2G33180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 57 Blast hits to 57 proteins in 22 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.50979132,0.781697583,0.75813774,0.823697499,0.871121322,0.309140686,0.7715825,0.58952965,0.850166043,0.627001032
9,245193_at,T,F,AT1G67810,SUFE2,sulfur E2,0.608615338,0.760518184,0.830598887,0.74307927,0.847804648,0.232155242,0.804311829,0.638200442,0.873228805,0.6119168
9,245197_at,T,F,AT1G67800,AT1G67800,Copine (Calcium-dependent phospholipid-binding protein) family,0.715589518,0.765209718,0.809718301,0.83778646,0.914744277,0.167991172,0.893969378,0.595546402,0.852353458,0.649851272
9,245209_at,T,F,AT5G12340,AT5G12340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G28190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.63453572,0.777084023,0.820412511,0.843158257,0.899696109,0.254306832,0.853343222,0.591671541,0.861986129,0.619050673
9,245213_at,T,F,AT1G44575,NPQ4|PSBS,Chlorophyll A-B binding family protein,0.509626351,0.808824738,0.78723463,0.758998167,0.871486919,0.348756859,0.756305166,0.63835359,0.852193085,0.56423175
9,245215_at,T,F,AT1G67830,ATFXG1|FXG1,alpha-fucosidase 1,0.542003719,0.781237865,0.786715173,0.821545026,0.865782273,0.318997391,0.794462585,0.585019524,0.825565484,0.612644855
9,245247_at,T,F,AT4G17230,SCL13,SCARECROW-like 13,0.611489167,0.788879419,0.805262891,0.774081137,0.816912764,0.256471644,0.793788462,0.628523235,0.885109137,0.596362856
9,245250_at,T,F,AT4G17490,ATERF6|ERF6|ERF-6-6,ethylene responsive element binding factor 6,0.706993951,0.789644769,0.854247832,0.821092866,0.887366231,0.195394607,0.893459137,0.580426692,0.843036957,0.581043181
9,245251_at,T,F,AT4G17615,CBL1|ATCBL1|SCABP5,calcineurin B-like protein 1,0.706513188,0.759728159,0.825174924,0.857652456,0.871462952,0.252652879,0.877886103,0.566992394,0.854829748,0.59840114
9,245252_at,T,F,AT4G17500,ATERF-1|ERF-1,ethylene responsive element binding factor 1,0.687361395,0.79388374,0.852881216,0.838008234,0.883068207,0.214053238,0.881717574,0.57293082,0.848936168,0.585794975
9,245274_at,T,F,AT4G14360,AT4G14360,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.66428704,0.759518888,0.753523355,0.838493472,0.890276321,0.09713549,0.885345019,0.552406858,0.844899506,0.703679031
9,245282_at,T,F,AT4G14990,AT4G14990,Topoisomerase II-associated protein PAT1,0.549539163,0.745217599,0.813897262,0.690549714,0.792145624,0.334262882,0.737816709,0.585483144,0.825208399,0.552395039
9,245284_at,T,F,AT4G14210,PDS3|PDE226|PDS,phytoene desaturase 3,0.50937257,0.804418765,0.780427415,0.795432736,0.858728149,0.340825215,0.753150992,0.642104633,0.842115756,0.602796303
9,245291_at,T,F,AT4G16155,AT4G16155,dihydrolipoyl dehydrogenases,0.571971504,0.727118588,0.779687762,0.870019884,0.880942236,0.282383987,0.828266369,0.502841561,0.79829381,0.603273274
9,245304_at,T,F,AT4G15630,AT4G15630,Uncharacterised protein family (UPF0497),0.587597203,0.703792457,0.660256483,0.879643156,0.797771342,0.312533001,0.765293692,0.517245958,0.742034117,0.63576276
9,245317_at,T,F,AT4G15610,AT4G15610,Uncharacterised protein family (UPF0497),0.552043505,0.838204183,0.794082181,0.788794028,0.916236533,0.224779171,0.818591165,0.612622815,0.813872116,0.629649575
9,245318_at,T,F,AT4G16980,AT4G16980,arabinogalactan-protein family,0.513961919,0.809200224,0.76720161,0.791898951,0.895320757,0.295245222,0.773274434,0.633159476,0.854330057,0.625958409
9,245321_at,T,F,AT4G15545,AT4G15545,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G16520.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.523957707,0.78347259,0.789480297,0.763337745,0.848511088,0.33507013,0.763305318,0.613286018,0.860381807,0.571467967
9,245326_at,T,F,AT4G14100,AT4G14100,"transferases, transferring glycosyl groups",0.52329841,0.770110519,0.803431737,0.720773089,0.853923959,0.282007407,0.753577877,0.687718413,0.836294114,0.553958566
9,245329_at,T,F,AT4G14365,XBAT34,XB3 ortholog 4 in Arabidopsis thaliana,0.745745389,0.739919082,0.831578396,0.866530059,0.832344184,0.211920961,0.909561191,0.522277648,0.821419439,0.573942267
9,245337_at,T,F,AT4G16566,HINT4,histidine triad nucleotide-binding 4,0.530734312,0.773948625,0.740924199,0.763557501,0.871306379,0.1539543,0.797206791,0.549879603,0.789057372,0.723386526
9,245346_at,T,F,AT4G17090,CT-BMY|BMY8|BAM3,chloroplast beta-amylase,0.540134215,0.703511086,0.678879474,0.750977725,0.826691921,0.142618252,0.780757764,0.55910076,0.858477285,0.56425796
9,245351_at,T,F,AT4G17640,CKB2,casein kinase II  beta chain 2,0.784765345,0.731320279,0.787891299,0.679056782,0.79861844,0.010293234,0.895999514,0.54144879,0.875992982,0.532678109
9,245363_at,T,F,AT4G15120,AT4G15120,VQ motif-containing protein,0.638974273,0.783478388,0.830831746,0.818453701,0.893948385,0.22256146,0.856437439,0.594856278,0.867400618,0.63429362
9,245365_at,T,F,AT4G17720,AT4G17720,RNA-binding (RRM/RBD/RNP motifs) family protein,0.653586451,0.6549902,0.719441425,0.813206242,0.736679682,0.264761051,0.76856592,0.674877235,0.787778617,0.632252267
9,245381_at,T,F,AT4G17785,MYB39,myb domain protein 39,0.727985576,0.711785358,0.855883188,0.741411785,0.792350084,0.127910868,0.847803161,0.559036966,0.815313037,0.588243226
9,245393_at,T,F,AT4G16260,AT4G16260,Glycosyl hydrolase superfamily protein,0.524915298,0.777465374,0.747529288,0.817797789,0.871063445,0.201312016,0.792283339,0.608065021,0.794167857,0.671186403
9,245400_at,T,F,AT4G17040,CLPR4,CLP protease R subunit 4,0.584456847,0.794718021,0.836869395,0.823230114,0.879490666,0.317327053,0.821001608,0.58265894,0.804617911,0.571850792
9,245401_at,T,F,AT4G17670,AT4G17670,Protein of unknown function (DUF581),0.541414631,0.779795739,0.738711959,0.804536634,0.911217567,0.251694701,0.815498661,0.562524121,0.85337986,0.677553498
9,245411_at,T,F,AT4G17240,AT4G17240,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 16 plant structures; EXPRESSED DURING: 8 growth stages; Has 1142 Blast hits to 1055 proteins in 252 species: Archae - 22; Bacteria - 318; Metazoa - 248; Fungi - 96; Plants - 59; Viruses - 3; Other Eukaryotes - 396 (source: NCBI BLink).,0.552247088,0.75156176,0.721294533,0.693173339,0.880957158,0.145326022,0.789392372,0.533757466,0.659104265,0.572951914
9,245457_s_at,F,NA,AT4G16960,AT4G16960,Disease resistance protein (TIR-NBS-LRR class) family,0.531458047,0.689671403,0.775348821,0.670028862,0.631816095,0.329436403,0.660000803,0.524142162,0.763174705,0.522919771
9,245479_at,T,F,AT4G16140,AT4G16140,proline-rich family protein,0.588405587,0.827401624,0.71946021,0.737752462,0.901998943,0.091248026,0.817126175,0.636192062,0.82549509,0.664526044
9,245480_at,NA,NA,NA,NA,NA,0.749955927,0.583758337,0.574331547,0.772467374,0.784637357,0.090203717,0.808720851,0.511514088,0.765850969,0.73932872
9,245494_at,T,F,AT4G16390,AT4G16390,pentatricopeptide (PPR) repeat-containing protein,0.583731166,0.761550081,0.760854728,0.836453421,0.859894125,0.228406713,0.827804469,0.576849072,0.877398496,0.626713305
9,245509_at,T,F,AT4G15730,AT4G15730,CW-type Zinc Finger,0.653505266,0.652187035,0.763517467,0.757981949,0.760764878,0.002151771,0.850183635,0.529868649,0.739333052,0.541301883
9,245544_at,T,F,AT4G15270,AT4G15270,glucosyltransferase-related,0.618088172,0.78623061,0.868940151,0.719710871,0.802487777,0.223037,0.79176391,0.58985156,0.828465086,0.597199051
9,245566_at,T,F,AT4G14610,AT4G14610,"pseudogene, disease resistance protein (CC-NBS-LRR class), putative, domain signature CC-NBS-LRR exists, suggestive of a disease resistance protein.; blastp match of 45% identity and 2.2e-162 P-value to GP|24461866|gb|AAN62353.1|AF506028_20|AF506028 NBS-LRR type disease resistance protein {Poncirus trifoliata}",0.59723307,0.736521316,0.789379391,0.735336011,0.835164486,0.236555839,0.790493141,0.563507667,0.813399434,0.674812102
9,245597_at,T,F,AT4G14190,AT4G14190,Pentatricopeptide repeat (PPR) superfamily protein,0.559724853,0.759537031,0.703852777,0.863982704,0.843925892,0.318832919,0.779919712,0.576932347,0.88274845,0.583260823
9,245601_at,T,F,AT4G14240,AT4G14240,CBS domain-containing protein with a domain of unknown function (DUF21),0.605496761,0.839661626,0.807718348,0.759781273,0.890599332,0.252869965,0.814669096,0.648708562,0.889546059,0.556900181
9,245642_at,T,F,AT1G25275,AT1G25275,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to karrikin; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 18 Blast hits to 18 proteins in 4 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 18; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.653636971,0.81359204,0.782018644,0.633088054,0.87042379,0.207488395,0.782791378,0.73069245,0.796769234,0.511781523
9,245657_at,T,F,AT1G56720,AT1G56720,Protein kinase superfamily protein,0.607323418,0.762000564,0.745615109,0.76229867,0.877637955,0.302137689,0.766638133,0.625255156,0.834182756,0.685249963
9,245668_at,T,F,AT1G28330,DRM1|DYL1,dormancy-associated protein-like 1,0.5140902,0.853692058,0.676478067,0.624576528,0.833055031,0.27128039,0.653762934,0.761395105,0.813706455,0.537893408
9,245781_at,T,F,AT1G45976,SBP1,S-ribonuclease binding protein 1,0.610729256,0.72449905,0.731035279,0.770869961,0.872353528,0.090934187,0.846782022,0.573143019,0.886760375,0.541369685
9,245788_at,T,F,AT1G32120,AT1G32120,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: membrane; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 4 anthesis, C globular stage, F mature embryo stage, petal differentiation and expansion stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: Aminotransferase-like, plant mobile domain (InterPro:IPR019557), Protein of unknown function DUF716 (InterPro:IPR006904); BEST Arabidopsis thaliana protein match is: Aminotransferase-like, plant mobile domain family protein (TAIR:AT1G51538.1); Has 16736 Blast hits to 9656 proteins in 576 species: Archae - 4; Bacteria - 1182; Metazoa - 7098; Fungi - 2631; Plants - 1178; Viruses - 174; Other Eukaryotes - 4469 (source: NCBI BLink).",0.523570482,0.80150902,0.815316037,0.768980229,0.860986118,0.331966313,0.774411911,0.603192439,0.835208543,0.586521668
9,245797_at,T,F,AT1G45230,AT1G45230,Protein of unknown function (DUF3223),0.522488454,0.822861613,0.804702674,0.753744712,0.858745147,0.373525549,0.77073352,0.66086064,0.81323013,0.505073896
9,245838_at,T,F,AT1G58410,AT1G58410,Disease resistance protein (CC-NBS-LRR class) family,0.725984146,0.685953916,0.797551375,0.836533713,0.824135704,0.222468582,0.874500288,0.512206228,0.880653889,0.567268812
9,245843_at,NA,NA,NA,NA,NA,0.513480976,0.779089245,0.79432069,0.824187457,0.871240009,0.275342351,0.775927037,0.581397583,0.803787566,0.622777938
9,245852_at,T,F,AT5G13510,AT5G13510,Ribosomal protein L10 family protein,0.528694505,0.783481592,0.795956339,0.815544294,0.8718565,0.333045434,0.783309778,0.590999234,0.840311891,0.595146135
